"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy","bin_id"
"13564",13564,1515,2,204.581,91.053849840811,14776.392578125,1,0,0,"91.05413"
"13565",13565,1515,2,204.581,155.033270468643,14450.8125,1,0,0,"155.03332"
"13566",13566,1515,2,204.581,71.0494280112907,13654.9404296875,1,0,0,"71.0494"
"13567",13567,1515,2,204.581,211.097000888153,12315.7734375,1,0,0,"211.097"
"13568",13568,1515,2,204.581,313.179730205399,12292.884765625,1,0,0,"313.18029"
"13569",13569,1515,2,204.581,279.158120821241,11856.14453125,1,0,0,"279.15812"
"13570",13570,1515,2,204.581,193.085902506842,11486.6005859375,1,0,0,"193.08583"
"13571",13571,1515,2,204.581,57.0700030186035,10894.236328125,1,0,0,"57.07007"
"13572",13572,1515,2,204.581,105.070198102356,10162.681640625,1,0,0,"105.07017"
"13573",13573,1515,2,204.581,243.14027281167,9950.00390625,1,0,0,"243.14027"
"13574",13574,1515,2,204.581,205.08741639125,9612.736328125,1,0,0,"205.08718"
"13575",13575,1515,2,204.581,97.0646569514579,9424.2490234375,1,0,0,"97.06464"
"13576",13576,1515,2,204.581,275.127782794931,8991.8994140625,1,0,0,"275.12787"
"13577",13577,1515,2,204.581,263.129744301038,8335.40625,1,0,0,"263.12955"
"13578",13578,1515,2,204.581,81.0700021407197,8324.603515625,1,0,0,"81.07"
"13579",13579,1515,2,204.581,207.065545300789,7900.22900390625,1,0,0,"207.06553"
"13580",13580,1515,2,204.581,79.0541563987204,7466.38671875,1,0,0,"79.05417"
"13581",13581,1515,2,204.581,109.064502493602,7409.24072265625,1,0,0,"109.06455"
"13582",13582,1515,2,204.581,53.0388239527869,7109.60400390625,1,0,0,"53.03889"
"13618",13618,1527,2,232.55,69.0701714052855,27938.904296875,1,0,0,"69.07013"
"13619",13619,1527,2,232.55,105.070426117788,19970.52734375,1,0,0,"105.07017"
"13620",13620,1527,2,232.55,91.0542481572455,18565.208984375,1,0,0,"91.05413"
"13621",13621,1527,2,232.55,221.081358691764,12259.0654296875,1,0,0,"221.08119"
"13622",13622,1527,2,232.55,279.122710594272,11418.001953125,1,0,0,"279.12271"
"13623",13623,1527,2,232.55,53.0025674008086,11068.1484375,1,0,0,"53.0026"
"13624",13624,1527,2,232.55,119.048694884007,8476.8359375,1,0,0,"119.04876"
"13625",13625,1527,2,232.55,327.195873221682,7722.37744140625,1,0,0,"327.19587"
"13646",13646,1555,2,221.545,307.153489330338,23560.32421875,1,0,0,"307.15349"
"13654",13654,1569,2,220.851,69.0702188086977,20273.859375,1,0,0,"69.07013"
"13655",13655,1569,2,220.851,57.0700422784978,13988.8701171875,1,0,0,"57.07007"
"13656",13656,1569,2,220.851,281.137126678762,11599.4169921875,1,0,0,"281.13706"
"13657",13657,1569,2,220.851,225.075610801893,9461.8603515625,1,0,0,"225.07566"
"13658",13658,1569,2,220.851,79.05413234739,7695.66064453125,1,0,0,"79.05417"
"13659",13659,1569,2,220.851,85.064741115328,7663.28125,1,0,0,"85.06477"
"13660",13660,1569,2,220.851,91.0540973778231,6773.50634765625,1,0,0,"91.05413"
"13679",13679,1663,2,202.788,209.0811117487,182682.71875,1,0,0,"209.08106"
"13680",13680,1663,2,202.788,69.0701761275921,151470.703125,1,0,0,"69.07013"
"13681",13681,1663,2,202.788,167.034663728246,38766.07421875,1,0,0,"167.03433"
"13682",13682,1663,2,202.788,91.0541586122221,36964.84765625,1,0,0,"91.05413"
"13683",13683,1663,2,202.788,53.002715187543,35206.34765625,1,0,0,"53.0026"
"13684",13684,1663,2,202.788,57.0701035090362,28134.7421875,1,0,0,"57.07007"
"13685",13685,1663,2,202.788,191.071069716446,27896.521484375,1,0,0,"191.07107"
"13686",13686,1663,2,202.788,163.074755967015,15784.23828125,1,0,0,"163.07451"
"13687",13687,1663,2,202.788,173.05897488723,11081.138671875,1,0,0,"173.05919"
"13689",13689,1674,2,229.059,347.188057088133,41725.2890625,1,0,0,"347.18811"
"13690",13690,1674,2,229.059,329.175328360405,34944.46484375,1,0,0,"329.17533"
"13691",13691,1674,2,229.059,91.0541792100095,18043.93359375,1,0,0,"91.05413"
"13692",13692,1674,2,229.059,305.138451773946,16326.1650390625,1,0,0,"305.13796"
"13693",13693,1674,2,229.059,235.13410670481,15578.978515625,1,0,0,"235.13411"
"13694",13694,1674,2,229.059,105.070543889434,13508.3125,1,0,0,"105.07017"
"13695",13695,1674,2,229.059,107.08557333542,13066.1884765625,1,0,0,"107.08554"
"13696",13696,1674,2,229.059,119.085635842637,11756.6669921875,1,0,0,"119.0857"
"13697",13697,1674,2,229.059,79.0541312995917,9208.677734375,1,0,0,"79.05417"
"13698",13698,1674,2,229.059,287.128483705732,8546.537109375,1,0,0,"287.12822"
"13699",13699,1674,2,229.059,93.0698010867277,7806.58935546875,1,0,0,"93.06982"
"13700",13700,1674,2,229.059,259.131456477197,7163.53369140625,1,0,0,"259.13141"
"13701",13701,1674,2,229.059,128.061984691917,7049.0029296875,1,0,0,"128.06203"
"13728",13728,1704,2,250.894,84.0448018010348,179452.703125,1,2042,0,"84.04422"
"13729",13729,1704,2,250.894,130.050422510262,160648.453125,1,2042,0,"130.05052"
"13730",13730,1704,2,250.894,86.0964229040242,76299.3046875,1,2042,0,"86.09652"
"13731",13731,1704,2,250.894,129.065595923469,54085.96875,1,2042,0,"129.06583"
"13732",13732,1704,2,250.894,57.0700319277382,54014.9765625,1,2042,0,"57.07007"
"13733",13733,1704,2,250.894,147.075618654067,53361.17578125,1,2042,0,"147.07582"
"13734",13734,1704,2,250.894,83.0603593003538,44438.234375,1,2042,0,"83.06042"
"13735",13735,1704,2,250.894,160.134097629247,22000.240234375,1,2042,0,"160.1341"
"13736",13736,1704,2,250.894,144.137640456447,20616.568359375,1,2042,0,"144.13788"
"13737",13737,1704,2,250.894,56.049791113429,18423.388671875,1,2042,0,"56.04978"
"13738",13738,1704,2,250.894,127.111830488396,14657.642578125,1,2042,0,"127.11204"
"13739",13739,1704,2,250.894,101.071236180688,12990.3955078125,1,2042,0,"101.07117"
"13740",13740,1704,2,250.894,67.0545017533935,11624.8486328125,1,2042,0,"67.05455"
"13741",13741,1704,2,250.894,69.070073798461,11010.57421875,1,2042,0,"69.07013"
"13742",13742,1704,2,250.894,53.0025536703587,9241.3828125,1,2042,0,"53.0026"
"13743",13743,1704,2,250.894,81.0699746057783,7295.8681640625,1,2042,0,"81.07"
"13744",13744,1704,2,250.894,91.0540941593906,7007.0732421875,1,2042,0,"91.05413"
"13745",13745,1704,2,250.894,102.054649899199,5731.482421875,1,2042,0,"102.05469"
"13760",13760,1733,2,234.756,275.128117329599,27222.189453125,1,0,0,"275.12787"
"13761",13761,1733,2,234.756,345.171486558319,18141.380859375,1,0,0,"345.17149"
"13762",13762,1733,2,234.756,105.070269292777,10022.048828125,1,0,0,"105.07017"
"13763",13763,1733,2,234.756,205.087555351649,9096.69921875,1,0,0,"205.08718"
"13764",13764,1733,2,234.756,69.0701440544714,8173.8662109375,1,0,0,"69.07013"
"13765",13765,1733,2,234.756,67.0545699628846,8030.984375,1,0,0,"67.05455"
"13781",13781,1741,2,216.827,495.265080000403,309599.59375,1,4254,0,"495.26484"
"13782",13782,1741,2,216.827,327.078151242365,179200.453125,1,4254,0,"327.07802"
"13783",13783,1741,2,216.827,57.0701082220323,168629.46875,1,4254,0,"57.07007"
"13784",13784,1741,2,216.827,91.0541485381459,57480.5078125,1,4254,0,"91.05413"
"13785",13785,1741,2,216.827,152.061493583562,32134.69921875,1,4254,0,"152.06149"
"13786",13786,1741,2,216.827,233.037499346285,29399.18359375,1,4254,0,"233.0375"
"13787",13787,1741,2,216.827,53.038899927526,28149.849609375,1,4254,0,"53.03889"
"13788",13788,1741,2,216.827,147.116713761399,19285.583984375,1,4254,0,"147.11654"
"13789",13789,1741,2,216.827,105.070228852033,17790.966796875,1,4254,0,"105.07017"
"13790",13790,1741,2,216.827,117.070404618496,15331.287109375,1,4254,0,"117.07034"
"13791",13791,1741,2,216.827,51.023392253389,6874.404296875,1,4254,0,"51.0234"
"13792",13792,1754,2,222.501,86.0965961571031,89616.6171875,1,0,0,"86.09652"
"13793",13793,1754,2,222.501,132.101713878012,51905.8984375,1,0,0,"132.10161"
"13794",13794,1754,2,222.501,57.0701479959668,27836.25,1,0,0,"57.07007"
"13795",13795,1754,2,222.501,127.112079568433,6470.4833984375,1,0,0,"127.11204"
"13801",13801,1828,2,254.37,91.0540372990332,25648,1,0,0,"91.05413"
"13802",13802,1828,2,254.37,67.0546204785176,19054.47265625,1,0,0,"67.05455"
"13803",13803,1828,2,254.37,119.048696747428,19014.88671875,1,0,0,"119.04876"
"13804",13804,1828,2,254.37,81.0700178820725,15709.77734375,1,0,0,"81.07"
"13805",13805,1828,2,254.37,105.07007836752,14288.1728515625,1,0,0,"105.07017"
"13806",13806,1828,2,254.37,79.0541560157928,14043.294921875,1,0,0,"79.05417"
"13807",13807,1828,2,254.37,95.0853143779586,11885.7197265625,1,0,0,"95.08537"
"13808",13808,1828,2,254.37,275.201224536244,11584.2607421875,1,0,0,"275.20138"
"13809",13809,1828,2,254.37,93.0697413525621,9552.9970703125,1,0,0,"93.06982"
"13810",13810,1828,2,254.37,55.0545618337762,9304.7041015625,1,0,0,"55.05468"
"13811",13811,1828,2,254.37,69.0700309966907,7681.74609375,1,0,0,"69.07013"
"13812",13812,1828,2,254.37,131.084870059309,7080.5263671875,1,0,0,"131.08493"
"13813",13813,1828,2,254.37,107.085504608293,6498.5478515625,1,0,0,"107.08554"
"13814",13814,1828,2,254.37,157.100811807191,6469.1123046875,1,0,0,"157.10089"
"13828",13828,1857,2,245.801,86.0966243377132,112598.234375,1,2049,0,"86.09652"
"13829",13829,1857,2,245.801,160.132682690649,38008.80859375,1,2049,0,"160.1326"
"13830",13830,1857,2,245.801,69.0701892661722,14437.4248046875,1,2049,0,"69.07013"
"13831",13831,1857,2,245.801,128.107223550619,13375.5302734375,1,2049,0,"128.10739"
"13832",13832,1857,2,245.801,91.0541636868031,6422.30224609375,1,2049,0,"91.05413"
"13855",13855,1870,2,218.896,313.18085476034,29036.4921875,1,0,0,"313.18029"
"13856",13856,1870,2,218.896,91.0541073279342,24490.6328125,1,0,0,"91.05413"
"13857",13857,1870,2,218.896,275.128471060506,16871.697265625,1,0,0,"275.12787"
"13858",13858,1870,2,218.896,131.084990989302,15557.37109375,1,0,0,"131.08493"
"13859",13859,1870,2,218.896,201.127761639581,15235.6240234375,1,0,0,"201.12805"
"13860",13860,1870,2,218.896,105.070102813222,14158.5458984375,1,0,0,"105.07017"
"13861",13861,1870,2,218.896,67.0545859315979,13694.8056640625,1,0,0,"67.05455"
"13862",13862,1870,2,218.896,115.054353581958,9935.115234375,1,0,0,"115.05434"
"13863",13863,1870,2,218.896,261.149201229179,8401.83203125,1,0,0,"261.14913"
"13864",13864,1870,2,218.896,53.0388279652875,7117.8681640625,1,0,0,"53.03889"
"13874",13874,1882,2,237.554,121.06490899669,715571.125,1,0,0,"121.06489"
"13875",13875,1882,2,237.554,152.107580095093,365309.59375,1,0,0,"152.10755"
"13876",13876,1882,2,237.554,103.054489911752,117656.859375,1,0,0,"103.05449"
"13877",13877,1882,2,237.554,93.0698863950157,106715.140625,1,0,0,"93.06982"
"13878",13878,1882,2,237.554,91.05412943059,105724.6328125,1,0,0,"91.05413"
"13879",13879,1882,2,237.554,53.0389404714694,84487.5390625,1,0,0,"53.03889"
"13880",13880,1882,2,237.554,95.0493602369869,15458.892578125,1,0,0,"95.04936"
"13881",13881,1882,2,237.554,77.0387652382094,10226.314453125,1,0,0,"77.03872"
"13882",13882,1882,2,237.554,51.0233778966249,10190.4228515625,1,0,0,"51.0234"
"13883",13883,1918,2,251.31,59.0494760611245,116966.0234375,1,2397,0,"59.04942"
"13884",13884,1918,2,251.31,95.0852051681115,19689.916015625,1,2397,0,"95.08537"
"13885",13885,1918,2,251.31,91.05425855858,14488.8818359375,1,2397,0,"91.05413"
"13886",13886,1918,2,251.31,55.0545990070656,10958.5,1,2397,0,"55.05468"
"13887",13887,1918,2,251.31,93.0698041930302,9334.111328125,1,2397,0,"93.06982"
"13888",13888,1938,2,223.882,348.097397806621,28235.392578125,1,3318,0,"348.0974"
"13889",13889,1938,2,223.882,219.06565092787,8808.4228515625,1,3318,0,"219.06534"
"13890",13890,1938,2,223.882,293.137463504752,7921.40625,1,3318,0,"293.13725"
"13899",13899,1985,2,245.247,67.0545150538855,35293.23828125,1,2430,0,"67.05455"
"13900",13900,1985,2,245.247,81.0699309901834,30671.138671875,1,2430,0,"81.07"
"13901",13901,1985,2,245.247,79.0540665702243,24652.408203125,1,2430,0,"79.05417"
"13902",13902,1985,2,245.247,55.054646951626,23886.236328125,1,2430,0,"55.05468"
"13903",13903,1985,2,245.247,91.0541552113194,22004.734375,1,2430,0,"91.05413"
"13904",13904,1985,2,245.247,93.069783802823,20599.857421875,1,2430,0,"93.06982"
"13905",13905,1985,2,245.247,277.217479782941,9153.5625,1,2430,0,"277.21754"
"13906",13906,1985,2,245.247,119.085723126059,8079.35986328125,1,2430,0,"119.0857"
"13907",13907,1985,2,245.247,121.101599047212,6854.32421875,1,2430,0,"121.10156"
"13908",13908,1985,2,245.247,149.132536593604,6706.61328125,1,2430,0,"149.13246"
"13909",13909,1985,2,245.247,53.0388459861911,6328.25048828125,1,2430,0,"53.03889"
"13923",13923,1987,2,244.151,67.0545884089379,43701.73046875,1,0,0,"67.05455"
"13924",13924,1987,2,244.151,81.0699932346767,38155.2265625,1,0,0,"81.07"
"13925",13925,1987,2,244.151,95.0854681020504,22522.0234375,1,0,0,"95.08537"
"13926",13926,1987,2,244.151,279.23326658105,21125.76953125,1,0,0,"279.23344"
"13927",13927,1987,2,244.151,55.0547001651551,16664.7578125,1,0,0,"55.05468"
"13928",13928,1987,2,244.151,91.0541710926261,16252.6796875,1,0,0,"91.05413"
"13929",13929,1987,2,244.151,69.0700824693144,14728.693359375,1,0,0,"69.07013"
"13930",13930,1987,2,244.151,79.0542669226247,14697.83984375,1,0,0,"79.05417"
"13931",13931,1987,2,244.151,86.0964326984323,13603.4228515625,1,0,0,"86.09652"
"13932",13932,1987,2,244.151,123.117213745311,8285.2451171875,1,0,0,"123.11715"
"13933",13933,1987,2,244.151,113.09559398968,7806.578125,1,0,0,"113.09559"
"13934",13934,1987,2,244.151,105.070207682732,7458.0224609375,1,0,0,"105.07017"
"13935",13935,1987,2,244.151,61.0108240646044,6690.59765625,1,0,0,"61.01085"
"13943",13943,2098,2,218.204,237.074589794235,32905.42578125,1,0,0,"237.07459"
"13944",13944,2098,2,218.204,199.024225937572,26877.142578125,1,0,0,"199.02413"
"13945",13945,2098,2,218.204,83.0129783852143,25793.486328125,1,0,0,"83.01292"
"13946",13946,2098,2,218.204,167.034362370591,21901.904296875,1,0,0,"167.03433"
"13947",13947,2098,2,218.204,223.09604411052,17088.76953125,1,0,0,"223.09604"
"13948",13948,2098,2,218.204,120.080408207295,9115.150390625,1,0,0,"120.08041"
"13949",13949,2098,2,218.204,181.012506542529,8873.0068359375,1,0,0,"181.01236"
"13950",13950,2098,2,218.204,91.0541299585918,7419.0517578125,1,0,0,"91.05413"
"13951",13951,2098,2,218.204,67.0180867034286,6973.6298828125,1,0,0,"67.01808"
"13952",13952,2098,2,218.204,121.085124597665,6801.94287109375,1,0,0,"121.08512"
"13969",13969,2103,2,251.034,67.0545319120472,39978.015625,1,0,0,"67.05455"
"13970",13970,2103,2,251.034,81.0699200551896,36204.2109375,1,0,0,"81.07"
"13971",13971,2103,2,251.034,79.0540836985862,35557.14453125,1,0,0,"79.05417"
"13972",13972,2103,2,251.034,91.0540772601218,32375.572265625,1,0,0,"91.05413"
"13973",13973,2103,2,251.034,95.0852620208774,27103.052734375,1,0,0,"95.08537"
"13974",13974,2103,2,251.034,55.0546091380456,25004.869140625,1,0,0,"55.05468"
"13975",13975,2103,2,251.034,277.217865472283,24709.1171875,1,0,0,"277.21754"
"13976",13976,2103,2,251.034,93.0696918456457,24482.79296875,1,0,0,"93.06982"
"13977",13977,2103,2,251.034,69.0702104208879,18351.455078125,1,0,0,"69.07013"
"13978",13978,2103,2,251.034,105.070146869119,17572.783203125,1,0,0,"105.07017"
"13979",13979,2103,2,251.034,107.085366082392,15685.7080078125,1,0,0,"107.08554"
"13980",13980,2103,2,251.034,121.101565333919,12561.4658203125,1,0,0,"121.10156"
"13981",13981,2103,2,251.034,135.117355781244,11032.25,1,0,0,"135.11735"
"13982",13982,2103,2,251.034,131.086379673555,10730.2275390625,1,0,0,"131.08638"
"13983",13983,2103,2,251.034,53.0388079028618,10378.2314453125,1,0,0,"53.03889"
"13984",13984,2103,2,251.034,98.9847214430704,8978.38671875,1,0,0,"98.9847"
"13985",13985,2103,2,251.034,133.100821621614,8329.00390625,1,0,0,"133.10085"
"13986",13986,2103,2,251.034,86.0964843429275,8219.91015625,1,0,0,"86.09652"
"13987",13987,2103,2,251.034,57.0336088140219,7845.10205078125,1,0,0,"57.03369"
"13988",13988,2103,2,251.034,147.118129751483,7791.25341796875,1,0,0,"147.11813"
"13989",13989,2103,2,251.034,173.132429042279,7712.021484375,1,0,0,"173.13225"
"13990",13990,2103,2,251.034,97.0646275754885,7338.8427734375,1,0,0,"97.06464"
"13991",13991,2103,2,251.034,109.101209922974,7255.77099609375,1,0,0,"109.10129"
"13992",13992,2103,2,251.034,53.0025556312082,7109.380859375,1,0,0,"53.0026"
"13993",13993,2103,2,251.034,149.132429511371,6934.26953125,1,0,0,"149.13246"
"14015",14015,2107,2,222.363,69.070289370607,16112.5869140625,1,0,0,"69.07013"
"14016",14016,2107,2,222.363,267.121900344044,11152.994140625,1,0,0,"267.1219"
"14017",14017,2107,2,222.363,91.0541613658673,11073.8935546875,1,0,0,"91.05413"
"14018",14018,2107,2,222.363,157.05061042002,8283.0380859375,1,0,0,"157.05061"
"14041",14041,2133,2,180.882,105.070059164288,93106.6015625,1,0,0,"105.07017"
"14042",14042,2133,2,180.882,79.0541223640981,13807.748046875,1,0,0,"79.05417"
"14043",14043,2133,2,180.882,91.0540528733471,11124.818359375,1,0,0,"91.05413"
"14044",14044,2133,2,180.882,103.054419843647,10748.0439453125,1,0,0,"103.05449"
"14045",14045,2133,2,180.882,119.035097341248,6871.35986328125,1,0,0,"119.03519"
"14046",14046,2133,2,180.882,53.0387989643573,5928.00830078125,1,0,0,"53.03889"
"14050",14050,2149,2,237.694,81.0699718055181,35184.59765625,1,2228,0,"81.07"
"14051",14051,2149,2,237.694,95.0853967464699,32758.513671875,1,2228,0,"95.08537"
"14052",14052,2149,2,237.694,67.0545158987979,26215.876953125,1,2228,0,"67.05455"
"14053",14053,2149,2,237.694,55.0546648805062,25113.18359375,1,2228,0,"55.05468"
"14054",14054,2149,2,237.694,89.0599763188782,16648.23046875,1,2228,0,"89.06008"
"14055",14055,2149,2,237.694,105.070199087657,15763.6640625,1,2228,0,"105.07017"
"14056",14056,2149,2,237.694,107.085339188335,15558.9951171875,1,2228,0,"107.08554"
"14057",14057,2149,2,237.694,109.101264121445,12930.2041015625,1,2228,0,"109.10129"
"14058",14058,2149,2,237.694,123.117212734682,10031.7841796875,1,2228,0,"123.11715"
"14059",14059,2149,2,237.694,57.0704166856353,9979.203125,1,2228,0,"57.07007"
"14060",14060,2149,2,237.694,273.134637505176,9222.8671875,1,2228,0,"273.13464"
"14061",14061,2149,2,237.694,98.0600133894336,8451.05859375,1,2228,0,"98.05999"
"14062",14062,2149,2,237.694,119.085683530511,8053.70654296875,1,2228,0,"119.0857"
"14063",14063,2149,2,237.694,135.117407877222,7581.9638671875,1,2228,0,"135.11735"
"14064",14064,2149,2,237.694,163.149610649426,7443.94091796875,1,2228,0,"163.14961"
"14065",14065,2149,2,237.694,147.045435850018,6119.6630859375,1,2228,0,"147.04544"
"14073",14073,2151,2,229.339,136.075847506967,149256.546875,1,0,0,"136.07598"
"14074",14074,2151,2,229.339,91.0540718708875,98065.4765625,1,0,0,"91.05413"
"14075",14075,2151,2,229.339,182.081902152702,85724.75,1,0,0,"182.08216"
"14076",14076,2151,2,229.339,165.055643231284,57319.890625,1,0,0,"165.05564"
"14077",14077,2151,2,229.339,57.0700245005278,46246.40234375,1,0,0,"57.07007"
"14078",14078,2151,2,229.339,119.048716685129,44247.75390625,1,0,0,"119.04876"
"14079",14079,2151,2,229.339,123.044488559352,34038.48828125,1,0,0,"123.04462"
"14080",14080,2151,2,229.339,95.0493745005727,25315.33203125,1,0,0,"95.04936"
"14081",14081,2151,2,229.339,147.043680003658,8588.5107421875,1,0,0,"147.04377"
"14082",14082,2151,2,229.339,127.111985639615,8129.23486328125,1,0,0,"127.11204"
"14083",14083,2151,2,229.339,107.049842102409,7660.0673828125,1,0,0,"107.04988"
"14095",14095,2152,2,202.928,195.065495885615,196979.640625,1,0,0,"195.06547"
"14096",14096,2152,2,202.928,69.070164125829,140680.859375,1,0,0,"69.07013"
"14097",14097,2152,2,202.928,53.0026569145393,35938.4765625,1,0,0,"53.0026"
"14098",14098,2152,2,202.928,91.05412206975,35925.78515625,1,0,0,"91.05413"
"14099",14099,2152,2,202.928,67.0545589858984,35411.3359375,1,0,0,"67.05455"
"14100",14100,2183,2,224.501,72.0807808912823,41431,1,0,0,"72.08072"
"14101",14101,2183,2,224.501,57.070102633783,25091.4609375,1,0,0,"57.07007"
"14102",14102,2183,2,224.501,90.0553859574576,24646.162109375,1,0,0,"90.05539"
"14103",14103,2183,2,224.501,118.086402500188,18368.05078125,1,0,0,"118.0861"
"14104",14104,2183,2,224.501,55.0547535232328,12596.40625,1,0,0,"55.05468"
"14115",14115,2229,2,250.618,114.091201971863,8598.8837890625,1,0,0,"114.09125"
"14123",14123,2236,2,264.49,133.086292677828,115530.59375,1,4268,0,"133.08628"
