	RT	M1_1	M1_2	M1_3	M14_1	M14_2	M14_3	M18_1	M18_2	M18_3	M19_1	M19_2	M19_3	M2_1	M2_2	M2_3	M22_1	M22_2	M22_3_150410163257	M23_1	M23_2	M23_3	M24_1	M24_2	M24_3	M26_1	M26_2	M26_3	M28_1	M28_2	M28_3	M3_1	M3_2	M3_3	M4_1	M4_2	M4_3	M5_1	M5_2	M5_3	NDC24_1	NDC24_2	NDC24_3	NDC6_1	NDC6_2	NDR_3	NDC8_1	NDC8_2	NDC8_3	relation.id	relation.ship	codadw	charge
270.1385900104225	222.0172822371773	0.0	5319.58349609375	15309.43359375	12630.5126953125	8251.5029296875	13346.3505859375	34015.81640625	9515.4541015625	14277.6025390625	8198.95703125	4587.03564453125	16773.869140625	9400.6572265625	0.0	10352.9228515625	8439.0576171875	9134.078125	20279.173828125	8466.6796875	8005.35595703125	6292.25830078125	12679.427734375	4856.71875	6596.85595703125	7882.30517578125	14090.376953125	6995.65771484375	13479.2197265625	17960.91796875	23390.1015625	5930.22900390625	2536.837890625	7866.07568359375	10072.97265625	4380.2900390625	12176.740234375	11477.0224609375	4706.0009765625	17013.4765625	3652.636962890625	5013.01123046875	5722.22216796875	24656.291015625	7609.7060546875	15248.048828125	5547.447265625	7910.15087890625	13342.5048828125	2	potential bp	0.8937966335386559	
308.1820256712672	220.3725627263387	10063.59375	8528.8173828125	13660.2353515625	12215.3134765625	9025.966796875	18581.00390625	30748.658203125	14165.912109375	13286.3427734375	9283.1083984375	10379.26953125	15248.9013671875	8186.75	10421.0478515625	14578.62109375	9949.4013671875	9642.3681640625	12988.15625	8205.5205078125	10032.42578125	10892.5263671875	8822.1572265625	9921.169921875	7397.59912109375	9066.71484375	12172.7001953125	8210.8984375	16075.490234375	17853.86328125	15840.3125	8277.3017578125	7185.07373046875	8590.689453125	12128.4814453125	6478.13134765625	10749.80859375	8097.31640625	9153.2421875	13031.3837890625	7400.51123046875	5429.72412109375	6157.8466796875	13186.8349609375	10674.291015625	13388.611328125	5103.14208984375	9666.3798828125	16297.3251953125	2	potential bp|N15 isotope #2	0.9337488716619552	
123.99951374028439	224.50741577148438	9052.8291015625	6232.11279296875	13225.8798828125	16885.1328125	12196.697265625	14710.3154296875	29367.927734375	13717.9599609375	12171.7705078125	10482.765625	9699.70703125	14222.3779296875	12643.4755859375	9963.9287109375	10501.2724609375	9909.458984375	8524.578125	11367.515625	8210.1845703125	12843.921875	11136.2265625	10449.6357421875	6523.2998046875	6738.76904296875	8311.4560546875	11068.185546875	7647.2255859375	11859.197265625	16706.2421875	15134.0947265625	7415.9931640625	4075.072021484375	6538.513671875	10696.3134765625	7713.57275390625	10008.0302734375	11381.6728515625	5585.99853515625	12506.791015625	5624.755859375	4069.369873046875	6459.9482421875	19839.74609375	12083.33203125	15427.8564453125	4681.056640625	7913.05126953125	11076.9658203125	2	fragment?|N15 isotope #1	0.9347170446532281	
364.20851355314676	224.25333309173584	7978.7568359375	6180.99462890625	16915.71875	11807.263671875	10803.9873046875	13610.0771484375	29021.263671875	13919.0048828125	9656.0380859375	6869.59228515625	9196.9931640625	13756.568359375	8114.17236328125	8537.732421875	8523.59765625	9392.6494140625	7951.7275390625	7174.7822265625	7125.32421875	9207.8017578125	8279.2763671875	9665.1123046875	7113.7158203125	3493.91845703125	6480.91064453125	13819.4970703125	7941.2587890625	9616.716796875	14240.287109375	11262.93359375	6106.87548828125	4431.267578125	7309.76220703125	6906.91357421875	5240.17626953125	8952.630859375	7138.12255859375	5441.22021484375	9741.2001953125	4773.93994140625	4402.85498046875	4331.16259765625	16369.7177734375	10883.1103515625	14111.654296875	3137.236328125	6748.857421875	12730.9599609375	2	potential bp|N15 isotope #2	0.9296919633366886	
272.23498426381013	221.20256169637045	6688.041015625	6148.794921875	12101.05859375	24880.55859375	7009.2158203125	10601.4375	21686.455078125	9987.2919921875	9542.6630859375	7033.4697265625	9284.0751953125	9627.474609375	8329.8076171875	7612.82275390625	8582.447265625	10691.5546875	8459.73046875	7609.59033203125	6839.3623046875	6917.10986328125	6478.2158203125	9958.4365234375	7094.9560546875	5883.7314453125	6780.44580078125	12480.9267578125	8829.615234375	7743.13671875	10907.7587890625	8673.669921875	5647.69873046875	4265.810546875	6344.90283203125	8310.900390625	5807.47509765625	8794.8232421875	8693.5234375	7879.31640625	10068.4326171875	5869.89794921875	4992.92724609375	6371.07666015625	9864.771484375	9882.9482421875	11840.8896484375	5760.9091796875	6336.748046875	12525.9609375	2	270.22+H2	0.9540560739647203	
250.17042786014952	223.76329199473062	2446.161865234375	2217.39453125	7951.3212890625	6922.3798828125	4558.08154296875	11775.8349609375	23147.126953125	5863.70556640625	5239.3466796875	4431.0166015625	5169.04931640625	7140.46484375	4176.87451171875	2357.954345703125	7480.44873046875	4153.1875	3449.24365234375	11655.1396484375	3726.57763671875	4173.01708984375	5477.49951171875	5595.46728515625	1783.8924560546875	2560.108154296875	3949.468017578125	7013.19677734375	3329.781494140625	7074.3916015625	7088.40185546875	11177.0654296875	4649.2861328125	1484.674072265625	2860.74755859375	3811.0224609375	2148.05322265625	4691.689453125	4921.54931640625	1948.4287109375	7151.775390625	1726.499755859375	1700.7276611328125	3226.815673828125	6887.40087890625	3455.709228515625	6339.68359375	1420.4404296875	3363.980224609375	5298.76025390625	2	fragment?	0.9287484527818503	
298.25037730245134	223.84795792897543	8323.291015625	7585.681640625	13109.177734375	11985.365234375	7082.267578125	12335.3076171875	18346.408203125	12139.1376953125	9395.8759765625	9632.8271484375	8829.2548828125	14881.9794921875	9946.30859375	8867.375	12777.5537109375	10395.9462890625	9407.1669921875	9258.3017578125	9584.77734375	10592.658203125	10801.71875	9030.0302734375	9607.2880859375	7329.54541015625	8837.6533203125	16006.5849609375	13979.5615234375	10839.8974609375	12638.1513671875	10857.38671875	7918.73095703125	6391.984375	11795.08203125	7231.98046875	9035.537109375	9742.267578125	5935.18115234375	8255.203125	11139.4130859375	7199.76708984375	7490.5986328125	9007.556640625	10907.5380859375	8891.4423828125	10595.9912109375	5525.90380859375	11109.888671875	16036.73046875	2	300.27-H2	0.9497772488733289	
123.00704043877774	224.57054138183594	6802.5634765625	3808.369873046875	10443.015625	12219.0986328125	7382.3642578125	10940.015625	16751.03125	9068.6162109375	7838.92822265625	6463.681640625	6079.767578125	8943.2724609375	7413.9560546875	7595.6484375	6579.29296875	6489.92431640625	5216.7431640625	7132.36572265625	5339.10791015625	7475.2236328125	7293.81640625	7181.41357421875	4541.06103515625	4694.3876953125	6196.9609375	8643.1220703125	5413.974609375	6161.66064453125	11137.4873046875	10347.0107421875	4518.03515625	3139.358154296875	4344.798828125	6357.69677734375	6096.10693359375	6621.080078125	7173.0869140625	3672.13330078125	7361.60546875	3644.97412109375	2352.67724609375	4501.41943359375	12335.21875	7690.14453125	11604.166015625	2898.97412109375	5290.62158203125	8018.76904296875	2	fragment?|C13 isotope #1	0.9350621488209016	
300.26638220738437	224.57364495595297	5230.96533203125	4954.64013671875	10840.9287109375	8530.8544921875	6183.384765625	9373.6484375	14527.8447265625	5744.2353515625	6244.6201171875	5243.25634765625	5915.69677734375	8352.765625	5461.54833984375	6578.0556640625	10109.263671875	6573.92626953125	5584.27001953125	6062.52490234375	5353.35205078125	7178.97509765625	7399.0673828125	5582.97265625	5776.4541015625	4158.6357421875	6017.17919921875	10146.203125	6346.37109375	7566.0732421875	8445.4833984375	6331.66845703125	4862.544921875	3747.075927734375	5880.36669921875	4772.3740234375	3837.036376953125	4363.53125	4777.38525390625	4728.177734375	6203.2529296875	3819.353271484375	4184.68359375	3964.56591796875	7997.59912109375	7977.32470703125	9157.658203125	3504.627685546875	5959.416015625	9815.44921875	2	298.25+H2	0.974687156650297	
330.27720912136215	220.9681704906707	833.7976684570312	2282.353515625	3478.34716796875	0.0	1625.85595703125	4852.92138671875	13152.00390625	2253.203857421875	3967.648193359375	1216.82958984375	1712.9583740234375	4508.98681640625	2210.917724609375	1418.3929443359375	4243.83203125	3657.034423828125	1665.167236328125	1752.74951171875	2473.113525390625	2185.364501953125	3957.390869140625	1351.2783203125	2825.874267578125	1198.4102783203125	1206.26708984375	5589.40185546875	2406.1015625	1949.7845458984375	3211.794921875	2503.453857421875	1324.556640625	1219.387451171875	1843.9569091796875	1836.030029296875	1146.7989501953125	2360.27099609375	1285.239501953125	3138.181884765625	1948.5965576171875	1752.779296875	1717.902587890625	845.2032470703125	1800.353271484375	2519.2177734375	4567.7822265625	1077.5140380859375	2326.674072265625	5822.10498046875	2	potential bp	0.8390848501702801	
252.13597761300505	224.0697285334269	2744.9755859375	1375.5474853515625	3195.732421875	4860.3505859375	3772.573974609375	7533.09912109375	12336.1796875	2548.67724609375	1959.486328125	2047.526611328125	2445.898681640625	2792.60888671875	1989.2716064453125	2584.11474609375	3073.638427734375	3114.72705078125	2619.948974609375	2920.790283203125	2275.010986328125	3583.040771484375	3125.4755859375	2571.61083984375	2006.0113525390625	1358.0816650390625	1748.67822265625	2504.302978515625	1815.786865234375	2692.94189453125	3516.3505859375	2043.2039794921875	2777.364013671875	2035.8179931640625	2917.172607421875	2597.439697265625	1371.5155029296875	2934.843994140625	1484.3323974609375	1213.53955078125	2152.7548828125	2198.781005859375	2480.6923828125	1363.35205078125	5365.7490234375	3626.248291015625	6586.30859375	1676.8150634765625	2234.31884765625	3037.88525390625	2	fragment?	0.9751644426943524	
270.2195765299535	225.81900056203207	3188.330322265625	3402.662841796875	7705.712890625	9880.384765625	3836.12060546875	7463.99853515625	12193.0419921875	5284.30859375	6740.1357421875	4784.94482421875	3692.64892578125	5570.080078125	4618.59521484375	4027.66845703125	6267.6533203125	5148.64208984375	4142.9345703125	3379.169677734375	4185.10107421875	3931.89697265625	5305.7880859375	4614.27490234375	3205.322998046875	2347.2763671875	4145.4853515625	4667.4228515625	4533.5458984375	5816.38671875	6222.22216796875	4804.21923828125	3359.5283203125	2496.5224609375	4042.011474609375	3207.37646484375	2898.5517578125	4003.64453125	3164.640380859375	2971.16748046875	4610.0908203125	3499.469970703125	2435.81884765625	2539.1689453125	5371.5029296875	4674.99853515625	5624.625	2205.323486328125	4430.08056640625	7520.50390625	2	272.23-H2	0.9527884031018559	
196.14635304662235	223.25560315450033	1777.287353515625	1059.3729248046875	4223.11865234375	4700.6650390625	2850.178955078125	4013.92138671875	10586.8310546875	4010.829345703125	2281.756591796875	2853.282958984375	2533.22265625	3197.401611328125	2536.130859375	2108.4169921875	2788.285400390625	2795.826416015625	2204.957275390625	3325.536376953125	1459.4176025390625	2740.96923828125	2280.932861328125	4072.376220703125	1527.7735595703125	1357.3671875	1839.6881103515625	3057.385498046875	2009.548583984375	1968.168701171875	4386.9326171875	4175.75732421875	1975.14697265625	736.4232177734375	1260.0361328125	2845.838134765625	1694.9913330078125	2513.653076171875	2801.273681640625	855.208251953125	3290.51416015625	859.2171630859375	853.9005737304688	974.9771728515625	5443.91650390625	2244.189208984375	3841.224365234375	969.357421875	1454.6600341796875	3384.349365234375	2	fragment?	0.9460955118391745	
313.3057831134483	219.57447942097983	3931.693359375	3837.79541015625	5092.376953125	3822.9404296875	5014.74755859375	5779.63916015625	9688.4384765625	4153.43505859375	6134.3720703125	2593.006103515625	2936.359619140625	7809.671875	4051.3525390625	2491.1435546875	4075.557861328125	4384.3671875	2712.78857421875	2617.0146484375	3560.157958984375	3277.23046875	3803.860595703125	2980.921142578125	3476.5146484375	2674.8837890625	2584.375	5455.2978515625	4254.43994140625	3708.68603515625	7417.51611328125	4901.435546875	2187.341064453125	2962.59326171875	3189.32177734375	3824.105224609375	2923.6044921875	4477.1484375	2659.555908203125	3381.8310546875	3875.172607421875	2779.998291015625	2614.21875	2355.3974609375	4805.0234375	3806.857177734375	6033.4072265625	1837.34716796875	4355.4501953125	4787.2392578125	2	potential bp	0.9287094610741551	
359.21272376241654	219.84370260035737	2836.69189453125	3574.946044921875	4470.34521484375	4319.4990234375	5557.19921875	7105.03515625	9685.4423828125	4829.8125	4940.57373046875	2289.547607421875	2242.6015625	6641.4736328125	2890.464111328125	2432.174072265625	5531.46337890625	3567.60400390625	2456.75390625	3314.947998046875	3415.2138671875	3210.28564453125	3221.034423828125	3201.983642578125	2613.905029296875	2441.490966796875	2258.972900390625	4263.9375	5274.29638671875	2826.8154296875	5344.40478515625	6567.24609375	2199.5634765625	2542.68212890625	2469.685302734375	2276.268310546875	0.0	4079.16943359375	2911.99267578125	2132.6171875	4898.71533203125	2124.39453125	1940.6390380859375	2108.204833984375	3485.4453125	3227.387451171875	5100.83642578125	1622.725341796875	3228.919189453125	3372.8876953125	2	potential bp	0.8645122361477733	
298.28630069552327	220.2546033859253	5428.376953125	3322.000244140625	5414.16064453125	6395.50390625	4350.205078125	5925.130859375	8419.5517578125	5184.2001953125	6445.61328125	3672.148193359375	3545.792236328125	6989.18994140625	4491.31640625	2557.269775390625	4117.33154296875	4422.70849609375	3351.792236328125	4078.583251953125	3307.043701171875	2305.492919921875	3246.397705078125	2495.175537109375	2383.9794921875	1567.451904296875	2426.096923828125	5452.70654296875	4473.45849609375	3315.13818359375	6067.57568359375	5736.5068359375	2243.795166015625	2262.372802734375	2604.8046875	4158.47021484375	3614.853759765625	4378.94140625	2538.223876953125	3660.998779296875	5923.59130859375	3255.717041015625	2516.1103515625	3119.678466796875	3479.4296875	3688.116943359375	4864.22998046875	2868.436279296875	3049.5283203125	5244.078125	2	propylation	0.9367939606411028	
286.1417412547906	226.02443758646646	2634.837158203125	1314.3486328125	4855.69384765625	4356.18798828125	3276.977783203125	3973.37841796875	8019.15869140625	4679.52099609375	3377.296630859375	2552.32275390625	3711.90771484375	4012.20068359375	2514.788330078125	2759.83544921875	2633.591796875	2504.570556640625	1867.77880859375	2284.48974609375	1920.055419921875	2350.408935546875	1912.0714111328125	3121.746337890625	1762.2432861328125	1552.65966796875	1718.2117919921875	3743.768798828125	1666.271240234375	2742.769775390625	4669.880859375	4411.8564453125	2024.2149658203125	1009.2794189453125	1791.7928466796875	2270.8837890625	2006.92041015625	2685.99267578125	2930.06640625	1629.0205078125	3625.647216796875	1412.065185546875	1080.857666015625	1183.2022705078125	4923.63232421875	3072.378173828125	4150.146484375	1469.877685546875	2734.772216796875	3160.32861328125	2	potential bp	0.9581551265285168	
286.2141494596909	221.80431207021078	2670.3291015625	2404.25439453125	4994.625	4007.413330078125	2628.39111328125	4483.748046875	7917.94970703125	4215.97021484375	3291.84716796875	2316.438232421875	2938.3642578125	4051.552734375	2456.190673828125	3222.22900390625	3062.87353515625	3127.26318359375	2146.4638671875	3459.93408203125	2314.10107421875	2811.126708984375	3043.757080078125	3143.08642578125	2105.31201171875	1264.1361083984375	2338.398681640625	3315.227294921875	2780.81298828125	3381.319580078125	4130.833984375	2936.09521484375	2006.1722412109375	1614.7109375	2194.70849609375	1717.39013671875	1672.085205078125	2173.746826171875	2116.478271484375	2270.8310546875	2667.6240234375	1965.7086181640625	1341.941162109375	1698.3707275390625	3496.87060546875	3165.86669921875	3650.864501953125	1254.785400390625	2803.171142578125	4590.99853515625	2	potential bp	0.9323874338950898	
258.2185918766501	223.30695724487305	2626.324462890625	1706.381591796875	4111.00048828125	5749.2841796875	3101.724853515625	4081.94873046875	7263.41650390625	3034.1806640625	2716.69580078125	2524.8232421875	3039.881103515625	3791.15966796875	3101.012451171875	2265.1162109375	3181.707275390625	3473.32568359375	2370.1552734375	2763.267578125	2704.01953125	2572.014404296875	2692.0732421875	2715.7705078125	2261.69384765625	1869.1715087890625	2006.7135009765625	3420.559326171875	2833.3603515625	3394.458740234375	4603.48876953125	3181.51513671875	1668.2030029296875	2007.9632568359375	2192.93310546875	2368.808349609375	1497.870849609375	2307.662109375	2490.3837890625	1984.7386474609375	2361.939453125	1468.6239013671875	1464.575927734375	1368.9613037109375	3638.267333984375	2569.2451171875	4686.8779296875	1781.71044921875	2271.524658203125	3354.640869140625	2	potential bp	0.960119992441197	
232.17316118018587	221.92502053578696	2020.052001953125	2331.064697265625	4048.682373046875	3117.9775390625	2827.871337890625	3536.564453125	6237.18017578125	2700.63623046875	3350.892822265625	2406.730224609375	2227.76220703125	4201.93017578125	2910.86669921875	1584.9146728515625	3943.461669921875	3574.0712890625	1889.8187255859375	2610.220458984375	3124.6435546875	3430.71728515625	4027.30322265625	2258.9560546875	3049.631591796875	1810.9227294921875	2275.91748046875	3573.793212890625	3757.96142578125	2180.727783203125	3800.539306640625	2669.251953125	2331.380615234375	2157.10791015625	3250.2353515625	2340.83935546875	1574.095458984375	2957.8486328125	1572.9449462890625	2418.3564453125	2646.65234375	2351.130615234375	2514.73974609375	2215.46337890625	2979.565673828125	2991.36474609375	4460.24951171875	1571.869140625	2971.51123046875	4408.73876953125	2	fragment?	0.8916857840529084	
