parent,child,score
27,245.18593_259.764,0.1342105263157887
98,245.18593_259.764,0.11985645933014286
132,245.18593_259.764,0.3351674641148306
202,245.18593_259.764,0.2394736842105249
214,245.18593_259.764,0.11267942583731995
27,246.07946_411.438,0.05567632850241516
48,246.07946_411.438,0.07258454106280154
52,246.07946_411.438,0.0701690821256035
53,246.07946_411.438,0.16195652173912956
72,246.07946_411.438,0.0617149758454103
113,246.07946_411.438,0.05809178743961323
116,246.07946_411.438,0.08103864734299474
138,246.07946_411.438,0.07137681159420252
157,246.07946_411.438,0.05567632850241516
188,246.07946_411.438,0.05567632850241516
190,246.07946_411.438,0.05688405797101419
226,246.07946_411.438,0.05446859903381614
233,246.07946_411.438,0.06896135265700447
72,246.11238_264.755,0.1670370370370366
127,246.11238_264.755,0.18185185185185132
147,246.11238_264.755,0.18185185185185132
190,246.11238_264.755,0.2151851851851846
202,246.11238_264.755,0.1633333333333329
77,246.13353_797.795,0.4023622047244114
233,246.13353_797.795,0.4023622047244114
44,246.16992_244.833,0.2618691588785027
56,246.16992_244.833,0.0805607476635508
67,246.16992_244.833,0.2674766355140167
88,246.16992_244.833,0.09177570093457876
154,246.16992_244.833,0.0899065420560741
194,246.16992_244.833,0.0805607476635508
217,246.16992_244.833,0.08242990654205548
31,247.09232_502.727,0.0935238095238089
64,247.09232_502.727,0.3068571428571408
87,247.09232_502.727,0.08780952380952323
90,247.09232_502.727,0.10114285714285648
165,247.09232_502.727,0.091619047619047
172,247.09232_502.727,0.091619047619047
193,247.09232_502.727,0.08780952380952323
207,247.09232_502.727,0.07447619047618997
76,247.14007_616.311,0.3073002754820923
98,247.14007_616.311,0.06074380165289229
109,247.14007_616.311,0.0634986225895314
129,247.14007_616.311,0.06074380165289229
130,247.14007_616.311,0.062121212121211834
182,247.14007_616.311,0.19022038567493027
233,247.14007_616.311,0.05936639118457274
239,247.14007_616.311,0.06763085399449005
248,247.14007_616.311,0.062121212121211834
12,248.061_543.289,0.07042440318302359
65,248.061_543.289,0.05848806366047723
98,248.061_543.289,0.05981432360742683
100,248.061_543.289,0.12347480106100747
113,248.061_543.289,0.12347480106100747
125,248.061_543.289,0.05981432360742683
157,248.061_543.289,0.05981432360742683
239,248.061_543.289,0.4099469496021204
157,248.10052_417.639,0.6442857142857175
100,248.11261_501.043,0.40567567567567375
155,248.11261_501.043,0.14081081081081015
157,248.11261_501.043,0.13540540540540474
202,248.11261_501.043,0.12189189189189133
236,248.11261_501.043,0.1299999999999994
30,248.11278_635.166,0.07439393939393903
41,248.11278_635.166,0.07742424242424202
66,248.11278_635.166,0.07287878787878753
77,248.11278_635.166,0.07287878787878753
89,248.11278_635.166,0.07287878787878753
90,248.11278_635.166,0.071363636363636
94,248.11278_635.166,0.07439393939393903
100,248.11278_635.166,0.14863636363636287
125,248.11278_635.166,0.07439393939393903
157,248.11278_635.166,0.07439393939393903
180,248.11278_635.166,0.07742424242424202
207,248.11278_635.166,0.07287878787878753
114,249.08444_428.854,0.6338235294117658
16,250.05088_462.438,0.8772511848341288
16,250.05156_359.749,0.7907563025210173
103,251.12762_208.697,0.05185504745470236
158,251.12762_208.697,0.3477998274374463
217,251.12762_208.697,0.17610008628127707
32,251.13887_911.813,0.10475285171102572
45,251.13887_911.813,0.1865019011406828
51,251.13887_911.813,0.08764258555133006
52,251.13887_911.813,0.10475285171102572
98,251.13887_911.813,0.09144486692015133
114,251.13887_911.813,0.11045627376425762
128,251.13887_911.813,0.0895437262357407
155,251.13887_911.813,0.08764258555133006
157,251.13887_911.813,0.09144486692015133
82,251.15018_412.921,0.2385281385281395
98,251.15018_412.921,0.2038961038961047
174,251.15018_412.921,0.2385281385281395
223,251.15018_412.921,0.21255411255411336
89,251.16003_636.638,0.24340909090909
98,251.16003_636.638,0.1343181818181813
110,251.16003_636.638,0.11386363636363593
157,251.16003_636.638,0.1093181818181814
204,251.16003_636.638,0.34340909090908955
52,251.18519_259.764,0.0949029126213585
65,251.18519_259.764,0.11432038834951368
86,251.18519_259.764,0.12160194174757187
101,251.18519_259.764,0.3910194174757251
138,251.18519_259.764,0.10703883495145547
149,251.18519_259.764,0.10946601941747487
48,252.0865_499.47,0.15427135678391887
51,252.0865_499.47,0.073869346733668
52,252.0865_499.47,0.09731993299832452
115,252.0865_499.47,0.4825795644891101
185,252.0865_499.47,0.07219430485762111
236,252.0865_499.47,0.0772194304857618
102,252.10761_592.308,0.5364453665283536
182,252.10761_592.308,0.05050714615029964
57,252.10766_567.28,0.06533720087019615
102,252.10766_567.28,0.3655547498187112
156,252.10766_567.28,0.17121102248005893
182,252.10766_567.28,0.09071791153009476
231,252.10766_567.28,0.05083393763596837
44,252.10771_619.436,0.06971649484536055
57,252.10771_619.436,0.05296391752577299
94,252.10771_619.436,0.06327319587628841
98,252.10771_619.436,0.0581185567010307
102,252.10771_619.436,0.5632731958762864
157,252.10771_619.436,0.05554123711340184
165,252.10771_619.436,0.05554123711340184
30,252.10897_440.293,0.17034050179211566
40,252.10897_440.293,0.1533154121863808
61,252.10897_440.293,0.0861111111111116
89,252.10897_440.293,0.05654121863799316
109,252.10897_440.293,0.052060931899641866
136,252.10897_440.293,0.05654121863799316
152,252.10897_440.293,0.4033154121863822
150,253.12801_468.549,0.22401315789473655
207,253.12801_468.549,0.4674342105263152
214,253.12801_468.549,0.22401315789473655
52,253.14331_234.884,0.2829411764705891
147,253.14331_234.884,0.2711764705882361
217,253.14331_234.884,0.2888235294117656
71,254.10217_348.358,0.5825458052073278
168,254.10217_348.358,0.13124397299903545
9,254.10218_330.42,0.0580916030534358
29,254.10218_330.42,0.10083969465648973
71,254.10218_330.42,0.7115267175572603
71,254.10218_419.222,0.2309648206199935
168,254.10218_419.222,0.5284221525600846
29,254.10219_372.653,0.06297309621523052
71,254.10219_372.653,0.3671226630186974
168,254.10219_372.653,0.4396260829913379
71,254.10221_294.27,0.6491850431447734
174,254.10221_294.27,0.1391179290508147
231,254.10221_294.27,0.05091083413231055
141,254.16094_1153.58,0.05857284440039635
157,254.16094_1153.58,0.06253716551040626
180,254.16094_1153.58,0.05857284440039635
244,254.16094_1153.58,0.5679881070366692
157,254.16096_1189.26,0.1888178913738022
180,254.16096_1189.26,0.17603833865814722
242,254.16096_1189.26,0.0993610223642174
244,254.16096_1189.26,0.4571884984025565
141,254.16097_1200.59,0.0925087108013938
157,254.16097_1200.59,0.09773519163763074
180,254.16097_1200.59,0.09076655052264816
244,254.16097_1200.59,0.6691637630662026
8,255.09736_1076.09,0.33918191603874936
65,255.09736_1076.09,0.052852529601721966
80,255.09736_1076.09,0.052852529601721966
117,255.09736_1076.09,0.19817007534983733
136,255.09736_1076.09,0.05500538213132368
152,255.09736_1076.09,0.1260495156081801
188,255.09736_1076.09,0.05177610333692112
207,255.09736_1076.09,0.09806243272335786
218,255.13381_505.911,0.714832925835373
145,255.17016_835.064,0.3974137931034501
160,255.17016_835.064,0.3887931034482776
227,256.09666_263.096,0.05219611848825331
241,256.09666_263.096,0.05730337078651685
245,256.09666_263.096,0.8652706843718079
52,257.04205_241.536,0.2762820512820513
217,257.04205_241.536,0.2891025641025641
226,257.04205_241.536,0.2762820512820513
33,257.16059_966.056,0.17710843373494053
54,257.16059_966.056,0.1730923694779124
98,257.16059_966.056,0.2012048192771093
205,257.16059_966.056,0.3497991967871501
76,257.16061_1139.27,0.33190184049079924
157,257.16061_1139.27,0.24601226993865155
162,257.16061_1139.27,0.2705521472392652
100,257.18577_276.253,0.1068888888888886
157,257.18577_276.253,0.13133333333333294
189,257.18577_276.253,0.6024444444444428
202,257.18577_276.253,0.10466666666666638
139,258.10828_493.109,0.6498363338788885
165,258.10828_493.109,0.0565466448445173
177,258.10828_493.109,0.07454991816693961
204,258.10828_493.109,0.07373158756137496
14,258.10841_473.204,0.1755066589461501
139,258.10841_473.204,0.5026635784597588
177,258.10841_473.204,0.05275043427909691
13,258.10999_605.017,0.3355611601513219
81,258.10999_605.017,0.09848675914249616
112,258.10999_605.017,0.22206809583858614
113,258.10999_605.017,0.09722572509457687
193,258.10999_605.017,0.10353089533417333
202,258.10999_605.017,0.11235813366960833
135,258.15598_1076.09,0.36150793650793744
157,258.15598_1076.09,0.1710317460317465
180,258.15598_1076.09,0.1829365079365084
242,258.15598_1076.09,0.1829365079365084
67,258.20632_224.227,0.5991150442477889
240,258.20632_224.227,0.32477876106194764
149,259.09236_482.456,0.09047619047619028
165,259.09236_482.456,0.12495894909687982
177,259.09236_482.456,0.7423645320197026
12,259.11322_605.017,0.14860215053763404
166,259.11322_605.017,0.7959139784946221
144,259.12881_559.317,0.6763082231167376
177,259.12881_559.317,0.08343875790684349
157,259.1582_815.239,0.28203592814371337
196,259.1582_815.239,0.26407185628742585
233,259.1582_815.239,0.3059880239520967
35,259.20147_251.436,0.055044699872285864
52,259.20147_251.436,0.055044699872285864
67,259.20147_251.436,0.08186462324393325
98,259.20147_251.436,0.06143039591315429
100,259.20147_251.436,0.3934865900383126
132,259.20147_251.436,0.07292464878671746
202,259.20147_251.436,0.13295019157088067
214,259.20147_251.436,0.057598978288633224
249,259.20147_251.436,0.058876117496806914
19,260.11272_543.289,0.052569593147751406
26,260.11272_543.289,0.06113490364025673
55,260.11272_543.289,0.10717344753747282
81,260.11272_543.289,0.05042826552462508
152,260.11272_543.289,0.053640256959314576
167,260.11272_543.289,0.053640256959314576
171,260.11272_543.289,0.39839400428265376
233,260.11272_543.289,0.056852248394004073
52,260.11281_422.465,0.05275397796817606
55,260.11281_422.465,0.05397796817625439
72,260.11281_422.465,0.05520195838433272
80,260.11281_422.465,0.058873929008567714
89,260.11281_422.465,0.078457772337821
103,260.11281_422.465,0.057649938800489374
127,260.11281_422.465,0.06744186046511602
155,260.11281_422.465,0.05520195838433272
157,260.11281_422.465,0.05397796817625439
165,260.11281_422.465,0.057649938800489374
190,260.11281_422.465,0.078457772337821
202,260.11281_422.465,0.05397796817625439
206,260.11281_422.465,0.1225214198286409
210,260.11281_422.465,0.06744186046511602
246,260.11281_422.465,0.05520195838433272
157,260.14908_955.832,0.18398437500000034
183,260.14908_955.832,0.7035156250000012
109,260.14913_857.431,0.13911671924290162
157,260.14913_857.431,0.14858044164037792
183,260.14913_857.431,0.6312302839116692
86,260.14913_972.508,0.11906077348066252
155,260.14913_972.508,0.13839779005524808
157,260.14913_972.508,0.13563535911602154
183,260.14913_972.508,0.5389502762430918
25,260.15478_754.395,0.4190697674418629
113,260.15478_754.395,0.21441860465116408
157,260.15478_754.395,0.2516279069767457
40,261.0369_652.424,0.09291237113402018
49,261.0369_652.424,0.09548969072164903
55,261.0369_652.424,0.0645618556701028
65,261.0369_652.424,0.06327319587628838
77,261.0369_652.424,0.08646907216494804
93,261.0369_652.424,0.06842783505154608
109,261.0369_652.424,0.058118556701030666
127,261.0369_652.424,0.06585051546391722
187,261.0369_652.424,0.11224226804123658
207,261.0369_652.424,0.07487113402061821
239,261.0369_652.424,0.1509020618556694
42,261.09027_299.24,0.5910058027079284
157,261.09027_299.24,0.05038684719535766
165,261.09027_299.24,0.0532882011605414
204,261.09027_299.24,0.05618955512572514
108,261.12325_372.653,0.520086956521738
246,261.12325_372.653,0.1374782608695649
154,261.14447_459.215,0.0841603053435112
165,261.14447_459.215,0.10324427480916001
177,261.14447_459.215,0.3742366412213729
240,261.14447_459.215,0.2864503816793884
249,261.14447_459.215,0.10324427480916001
5,262.12836_501.043,0.06903499469777276
54,262.12836_501.043,0.2418875927889703
55,262.12836_501.043,0.13372216330858902
65,262.12836_501.043,0.05630965005302203
81,262.12836_501.043,0.05843054082714715
98,262.12836_501.043,0.0679745493107102
150,262.12836_501.043,0.05630965005302203
165,262.12836_501.043,0.05630965005302203
214,262.12836_501.043,0.06373276776245995
233,262.12836_501.043,0.06585365853658508
238,262.12836_501.043,0.05630965005302203
123,264.07441_393.576,0.29875776397515635
145,264.07441_393.576,0.28012422360248546
231,264.07441_393.576,0.2677018633540382
195,264.07443_417.639,0.2144278606965176
231,264.07443_417.639,0.6621890547263688
40,264.08993_274.685,0.051699882766705466
50,264.08993_274.685,0.6261430246189885
127,264.08993_274.685,0.05521688159437251
180,264.08993_274.685,0.057561547479483874
187,264.08993_274.685,0.06225087924970658
219,264.08993_274.685,0.057561547479483874
225,264.08993_274.685,0.051699882766705466
55,264.10764_552.842,0.05473741201949149
57,264.10764_552.842,0.059068760151597635
88,264.10764_552.842,0.3184082295614534
156,264.10764_552.842,0.25560368164591424
144,264.14408_241.536,0.8736040609137083
142,265.05839_375.834,0.9371212121212064
142,265.05841_332.055,0.920952380952374
85,265.10696_228.159,0.8323741007194171
234,265.10696_228.159,0.10815347721822444
26,265.13927_684.096,0.08983557548579926
36,265.13927_684.096,0.07937219730941665
62,265.13927_684.096,0.07189835575485765
66,265.13927_684.096,0.08834080717488746
89,265.13927_684.096,0.08834080717488746
90,265.13927_684.096,0.06442451420029864
94,265.13927_684.096,0.1466367713004477
105,265.13927_684.096,0.07040358744394584
157,265.13927_684.096,0.05545590433482783
180,265.13927_684.096,0.06890881913303404
183,265.13927_684.096,0.07937219730941665
207,265.13927_684.096,0.05994020926756324
19,265.14325_207.039,0.07729257641921347
52,265.14325_207.039,0.06128093158660805
56,265.14325_207.039,0.28544395924308397
85,265.14325_207.039,0.2213973799126623
86,265.14325_207.039,0.08165938864628769
103,265.14325_207.039,0.0889374090247447
127,265.14325_207.039,0.07147016011644787
137,265.14325_207.039,0.07438136826783068
224,265.15453_1093.7,0.9238532110091726
224,265.15453_1145.81,0.8926724137931038
15,266.11347_294.27,0.4765454545454499
52,266.11347_294.27,0.07836363636363561
75,266.11347_294.27,0.0856363636363628
145,266.11347_294.27,0.0874545454545446
157,266.11347_294.27,0.08927272727272641
231,266.11347_294.27,0.09290909090909
7,266.12323_635.166,0.11625268322600475
88,266.12323_635.166,0.0981600735970565
89,266.12323_635.166,0.06013492793621612
105,266.12323_635.166,0.2091689665746712
13,266.15963_872.604,0.16099537037036965
40,266.15963_872.604,0.10775462962962916
65,266.15963_872.604,0.06493055555555527
77,266.15963_872.604,0.08344907407407369
90,266.15963_872.604,0.06493055555555527
113,266.15963_872.604,0.06493055555555527
125,266.15963_872.604,0.07071759259259228
136,266.15963_872.604,0.12858796296296238
187,266.15963_872.604,0.12164351851851796
207,266.15963_872.604,0.09965277777777733
112,267.05863_499.47,0.2563981042654038
116,267.05863_499.47,0.2090047393364937
165,267.05863_499.47,0.20426540284360267
174,267.05863_499.47,0.2090047393364937
26,267.11969_585.875,0.1603929679420887
112,267.11969_585.875,0.0580144777662874
201,267.11969_585.875,0.7126163391933806
51,267.12259_239.89,0.08868852459016334
52,267.12259_239.89,0.08049180327868799
56,267.12259_239.89,0.1804918032786873
65,267.12259_239.89,0.07885245901639291
77,267.12259_239.89,0.0739344262295077
86,267.12259_239.89,0.09032786885245843
103,267.12259_239.89,0.0968852459016387
114,267.12259_239.89,0.10344262295081898
127,267.12259_239.89,0.07721311475409784
207,267.12259_239.89,0.08704918032786826
9,268.10247_597.184,0.1255703422053227
21,268.10247_597.184,0.0865969581749046
64,268.10247_597.184,0.1350760456273759
78,268.10247_597.184,0.09420152091254716
177,268.10247_597.184,0.06853612167300352
40,268.13892_437.038,0.0976973684210522
49,268.13892_437.038,0.11853070175438545
65,268.13892_437.038,0.0571271929824559
89,268.13892_437.038,0.1393640350877187
93,268.13892_437.038,0.058223684210526074
109,268.13892_437.038,0.0648026315789471
127,268.13892_437.038,0.054934210526315565
150,268.13892_437.038,0.0571271929824559
188,268.13892_437.038,0.05274122807017522
195,268.13892_437.038,0.12949561403508714
197,268.13892_437.038,0.07467105263157862
101,268.21177_261.408,0.5912280701754415
239,268.21177_261.408,0.26374269005848083
49,270.11809_526.543,0.19441489361701955
62,270.11809_526.543,0.143882978723403
90,270.11809_526.543,0.1252659574468074
92,270.11809_526.543,0.13590425531914774
93,270.11809_526.543,0.1252659574468074
207,270.11809_526.543,0.21037234042553005
49,270.11825_554.431,0.13511904761904672
62,270.11825_554.431,0.1986111111111098
92,270.11825_554.431,0.09940476190476126
93,270.11825_554.431,0.09146825396825338
136,270.11825_554.431,0.08551587301587246
174,270.11825_554.431,0.09345238095238034
184,270.11825_554.431,0.08749999999999943
207,270.11825_554.431,0.16091269841269734
49,270.15455_469.996,0.216628701594533
89,270.15455_469.996,0.16423690205011388
127,270.15455_469.996,0.134624145785877
207,270.15455_469.996,0.2621867881548975
214,270.15455_469.996,0.16423690205011388
55,271.08109_377.378,0.05006934812760037
93,271.08109_377.378,0.0764216366158111
95,271.08109_377.378,0.15409153952843216
127,271.08109_377.378,0.05977808599167801
157,271.08109_377.378,0.0611650485436891
183,271.08109_377.378,0.0611650485436891
185,271.08109_377.378,0.3773925104022178
188,271.08109_377.378,0.0611650485436891
227,271.08109_377.378,0.06393897364771127
93,271.0811_349.996,0.05354713313896982
95,271.0811_349.996,0.5734693877551015
34,271.15112_1107.37,0.23051643192488336
109,271.15112_1107.37,0.20234741784037624
141,271.15112_1107.37,0.23051643192488336
157,271.15112_1107.37,0.22112676056338101
34,272.13516_669.781,0.6807692307692369
55,273.10796_619.436,0.18214702450408368
145,273.10796_619.436,0.06079346557759616
157,273.10796_619.436,0.05262543757292873
159,273.10796_619.436,0.05845974329054832
162,273.10796_619.436,0.06079346557759616
185,273.10796_619.436,0.051458576429404816
204,273.10796_619.436,0.2731621936989493
207,273.10796_619.436,0.05845974329054832
219,273.10796_619.436,0.05729288214702441
223,273.10796_619.436,0.061960326721120076
233,273.10796_619.436,0.05262543757292873
41,273.14431_909.679,0.1585858585858579
98,273.14431_909.679,0.14511784511784448
164,273.14431_909.679,0.15185185185185118
175,273.14431_909.679,0.3101010101010087
176,273.14431_909.679,0.15185185185185118
67,273.18064_254.771,0.2461838006230532
139,273.18064_254.771,0.3014797507788165
177,273.18064_254.771,0.08730529595015582
202,273.18064_254.771,0.07328660436137077
52,273.21704_246.483,0.13302469135802447
100,273.21704_246.483,0.16080246913580218
176,273.21704_246.483,0.30586419753086364
202,273.21704_246.483,0.3243827160493821
55,274.09193_536.439,0.06259038038352739
122,274.09193_536.439,0.6617730273498921
81,275.15999_313.268,0.08687664041994718
132,275.15999_313.268,0.2758530183727023
165,275.15999_313.268,0.13937007874015694
177,275.15999_313.268,0.16561679790026182
202,275.15999_313.268,0.26797900262467084
81,275.16005_414.504,0.06770072992700696
132,275.16005_414.504,0.3852189781021879
177,275.16005_414.504,0.12791970802919644
202,275.16005_414.504,0.2045620437956194
211,275.16005_414.504,0.0822992700729923
222,275.16005_414.504,0.08777372262773679
5,275.17112_947.136,0.12564102564102556
37,275.17112_947.136,0.27094017094017075
98,275.17112_947.136,0.1512820512820512
178,275.17112_947.136,0.12564102564102556
215,275.17112_947.136,0.12564102564102556
222,275.17112_947.136,0.13133903133903127
52,276.12295_266.414,0.10392156862745064
86,276.12295_266.414,0.14873949579831885
95,276.12295_266.414,0.1459383753501396
157,276.12295_266.414,0.1599439775910359
178,276.12295_266.414,0.12633053221288476
188,276.12295_266.414,0.12072829131652622
200,276.12295_266.414,0.12633053221288476
55,276.14406_435.357,0.3670859538784066
188,276.14406_435.357,0.10083857442348006
207,276.14406_435.357,0.11341719077568133
240,276.14406_435.357,0.3670859538784066
89,276.15782_595.502,0.06024590163934417
98,276.15782_595.502,0.06980874316939881
139,276.15782_595.502,0.0780054644808742
165,276.15782_595.502,0.07254098360655728
177,276.15782_595.502,0.05614754098360647
209,276.15782_595.502,0.3075136612021853
214,276.15782_595.502,0.06297814207650264
215,276.15782_595.502,0.12308743169398888
247,276.15782_595.502,0.112158469945355
16,276.15795_636.638,0.1346198830409354
89,276.15795_636.638,0.05625730994152035
98,276.15795_636.638,0.06327485380116946
137,276.15795_636.638,0.0550877192982455
209,276.15795_636.638,0.17321637426900546
214,276.15795_636.638,0.0597660818713449
215,276.15795_636.638,0.2808187134502918
247,276.15795_636.638,0.1053801169590641
4,277.11822_290.983,0.3139867841409673
42,277.11822_290.983,0.1289647577092503
48,277.11822_290.983,0.09372246696035184
81,277.11822_290.983,0.054074889867841085
86,277.11822_290.983,0.1003303964757703
147,277.11822_290.983,0.06288546255506569
165,277.11822_290.983,0.06288546255506569
227,277.11822_290.983,0.05848017621145338
81,277.13932_617.886,0.11037837837837797
98,277.13932_617.886,0.05199999999999981
114,277.13932_617.886,0.05091891891891873
169,277.13932_617.886,0.05416216216216197
183,277.13932_617.886,0.0574054054054052
203,277.13932_617.886,0.055243243243243034
231,277.13932_617.886,0.10172972972972937
233,277.13932_617.886,0.06497297297297272
4,277.15831_299.24,0.4676433121019075
81,277.15831_299.24,0.05617834394904419
145,277.15831_299.24,0.05745222929936265
165,277.15831_299.24,0.059999999999999575
174,277.15831_299.24,0.13515923566878885
202,277.15831_299.24,0.130063694267515
223,277.15831_299.24,0.0625477707006365
51,277.16578_749.46,0.37727272727272987
114,277.16578_749.46,0.4616883116883148
51,277.1658_776.132,0.14452736318407866
52,277.1658_776.132,0.16442786069651627
114,277.1658_776.132,0.4828358208955191
154,277.1658_776.132,0.14701492537313332
52,277.21609_246.483,0.08004987531172049
86,277.21609_246.483,0.26708229426433844
138,277.21609_246.483,0.11995012468827898
178,277.21609_246.483,0.1249376558603488
214,277.21609_246.483,0.11246882793017426
217,277.21609_246.483,0.11496259351620915
226,277.21609_246.483,0.11745635910224407
19,279.15459_333.702,0.20193798449612446
51,279.15459_333.702,0.17093023255813988
67,279.15459_333.702,0.1670542635658918
93,279.15459_333.702,0.17480620155038795
207,279.15459_333.702,0.17093023255813988
1,279.15481_377.378,0.07068965517241331
19,279.15481_377.378,0.2180250783699044
49,279.15481_377.378,0.1286833855799364
51,279.15481_377.378,0.06755485893416881
52,279.15481_377.378,0.06755485893416881
89,279.15481_377.378,0.06755485893416881
90,279.15481_377.378,0.07695924764890229
93,279.15481_377.378,0.07852664576802454
136,279.15481_377.378,0.06912225705329106
207,279.15481_377.378,0.11771159874608067
19,279.15497_412.921,0.1921212121212104
26,279.15497_412.921,0.11535353535353432
49,279.15497_412.921,0.2042424242424224
52,279.15497_412.921,0.09313131313131233
61,279.15497_412.921,0.09515151515151432
90,279.15497_412.921,0.09111111111111032
114,279.15497_412.921,0.0870707070707063
157,279.15497_412.921,0.07292929292929229
19,279.159_236.531,0.3816546762589882
51,279.159_236.531,0.1874100719424438
67,279.159_236.531,0.18381294964028555
86,279.159_236.531,0.1550359712230197
13,280.09177_606.606,0.7015414258188752
81,280.09177_606.606,0.11387283236994104
202,280.09177_606.606,0.13699421965317776
5,280.13888_501.043,0.16112600536192873
41,280.13888_501.043,0.4667560321715772
81,280.13888_501.043,0.1504021447721165
233,280.13888_501.043,0.1557640750670226
27,280.1543_256.419,0.1593698175787718
52,280.1543_256.419,0.08640132669983362
72,280.1543_256.419,0.1958540630182409
94,280.1543_256.419,0.07810945273631792
246,280.1543_256.419,0.4396351575456026
86,281.1382_205.41,0.12972067039106094
95,281.1382_205.41,0.4313966480446911
103,281.1382_205.41,0.12078212290502745
137,281.1382_205.41,0.09955307262569793
169,281.1382_205.41,0.12636871508379838
216,281.1382_205.41,0.053743016759776316
11,282.11815_554.431,0.3768109729961453
57,282.11815_554.431,0.07633947706815318
88,282.11815_554.431,0.10934419202743334
62,282.11954_388.706,0.6837486457204736
65,282.11954_388.706,0.058613217768147076
90,282.11954_388.706,0.05644637053087731
125,282.11954_388.706,0.05644637053087731
207,282.11954_388.706,0.11820151679306552
61,282.11955_657.338,0.06633802816901388
152,282.11955_657.338,0.3733802816901397
162,282.11955_657.338,0.13394366197183055
222,282.11955_657.338,0.3916901408450692
61,282.11956_358.105,0.057572992700730075
62,282.11956_358.105,0.5822080291970818
62,282.1196_412.921,0.2449081803005023
117,282.1196_412.921,0.402949360044521
152,282.1196_412.921,0.12470784641068522
162,282.1196_412.921,0.051252086811352564
207,282.1196_412.921,0.0562604340567616
75,284.12325_318.006,0.05049288061336239
114,284.12325_318.006,0.10963855421686712
116,284.12325_318.006,0.05377875136911265
145,284.12325_318.006,0.051588170865279136
157,284.12325_318.006,0.054874041621029414
245,284.12325_318.006,0.4864184008762307
48,284.12787_277.93,0.10953488372092957
52,284.12787_277.93,0.12348837209302248
114,284.12787_277.93,0.2467441860465101
116,284.12787_277.93,0.12116279069767368
127,284.12787_277.93,0.11186046511627837
138,284.12787_277.93,0.10720930232558074
147,284.12787_277.93,0.12348837209302248
63,286.11303_597.184,0.650380228136877
65,286.11303_597.184,0.10285171102661517
136,286.11303_597.184,0.08574144486691948
157,286.11303_597.184,0.08954372623574074
43,286.13963_309.802,0.1635014836795246
98,286.13963_309.802,0.16053412462907954
157,286.13963_309.802,0.13976261127596387
165,286.13963_309.802,0.16053412462907954
176,286.13963_309.802,0.1635014836795246
214,286.13963_309.802,0.13976261127596387
89,286.14941_549.614,0.32210682492581433
90,286.14941_549.614,0.06691394658753674
101,286.14941_549.614,0.06839762611275929
109,286.14941_549.614,0.0787833827893171
127,286.14941_549.614,0.06394658753709166
149,286.14941_549.614,0.0654302670623142
190,286.14941_549.614,0.06691394658753674
197,286.14941_549.614,0.08471810089020727
207,286.14941_549.614,0.14554896142433155
76,286.15073_625.833,0.16079380445304894
96,286.15073_625.833,0.05140367860600181
139,286.15073_625.833,0.09593417231364933
165,286.15073_625.833,0.05624394966118089
195,286.15073_625.833,0.30696999031945715
146,287.13889_411.438,0.7999428244711306
35,287.22154_229.964,0.1239247311827944
79,287.22154_229.964,0.5459677419354781
149,287.22154_229.964,0.12930107526881585
214,287.22154_229.964,0.1346774193548373
37,288.10539_633.586,0.4941320293398489
79,288.10539_633.586,0.21295843520782207
157,288.10539_633.586,0.11026894865525574
163,288.10539_633.586,0.12249388753056124
93,289.06827_437.038,0.6766233766233829
16,291.08388_465.402,0.17815533980582451
98,291.08388_465.402,0.08915857605177957
114,291.08388_465.402,0.16197411003236178
209,291.08388_465.402,0.2542071197410993
214,291.08388_465.402,0.08106796116504822
247,291.08388_465.402,0.14902912621359166
46,291.16314_505.911,0.5940406024885396
209,291.16314_505.911,0.3438768827766863
46,291.16316_593.907,0.4616743471582182
209,291.16316_593.907,0.354915514592934
215,291.16316_593.907,0.056912442396313365
46,291.16317_729.738,0.548857736240919
209,291.16317_729.738,0.32507788161994083
215,291.16317_729.738,0.06391484942886874
46,291.16318_632.053,0.2781376518218633
148,291.16318_632.053,0.4226409218312066
209,291.16318_632.053,0.2030831516661483
46,291.16325_564.091,0.2548634243837449
148,291.16325_564.091,0.5160226515656244
209,291.16325_564.091,0.12495003331112632
86,291.26812_238.237,0.062064516129032035
115,291.26812_238.237,0.23367741935483785
170,291.26812_238.237,0.5304516129032238
180,291.26812_238.237,0.05819354838709656
197,291.26812_238.237,0.062064516129032035
4,292.19063_221.946,0.07835671342685306
48,292.19063_221.946,0.25871743486973736
52,292.19063_221.946,0.0843687374749492
67,292.19063_221.946,0.4390781563126217
138,292.19063_221.946,0.08837675350701331
48,293.13821_205.41,0.07618243243243197
52,293.13821_205.41,0.07449324324324279
85,293.13821_205.41,0.7265202702702659
248,293.13821_205.41,0.0812499999999995
77,294.15451_471.593,0.1522026431718064
90,294.15451_471.593,0.14779735682819406
135,294.15451_471.593,0.1764317180616743
240,294.15451_471.593,0.469383259911895
41,294.15452_435.357,0.08168724279835418
135,294.15452_435.357,0.3903292181069972
202,294.15452_435.357,0.07139917695473275
240,294.15452_435.357,0.06522633744855989
5,294.1546_380.61,0.06049129989764565
60,294.1546_380.61,0.08607983623336715
77,294.1546_380.61,0.052302968270214766
90,294.1546_380.61,0.05025588536335705
135,294.1546_380.61,0.255987717502558
207,294.1546_380.61,0.09324462640736918
231,294.1546_380.61,0.05742067553735908
240,294.1546_380.61,0.07891504605936513
114,294.16413_733.37,0.17985347985347994
