	RT	T0R1L	T0R1R	T0R2L	T0R2R	T1R3L	T1R3R	T1R4L	T1R4R	T2R5L	T2R5R	T2R6L	T2R6R	T3R7L	T3R7R	T3R8L	T3R8R	relation.id	relation.ship	codadw	charge
313.1462875592064	780.5948753356934	630651.9375	612810.3125	1116401.875	465153.15625	1249994.375	1295517.75	1558510.375	1186210.625	1550166.5	1126596.25	1349331.625	691152.5625	1477910.875	1669807.125	2618628.25	1117146.625	729	bp	0.9133014682328309	1
325.1826346951816	1142.2031326293945	239303.53125	121934.7890625	341157.3125	191195.78125	681735.4375	1056832.375	801132.625	1524765.5	1923806.625	1038156.5	991786.5	1190767.625	1802083.75	2617419.0	1639260.625	700311.8125	730	bp	0.9569922529933275	1
289.13505095743636	1143.4193878173828	207315.40625	101390.1015625	294542.375	191777.34375	603808.6875	907578.3125	657223.0625	1361685.375	1678145.375	945338.75	855892.9375	983723.8125	1641535.25	2228628.5	1420288.25	95200.21875	730	fragment?	0.9557014073957388	
427.1962921572307	1142.2466796875	122508.6796875	0.0	167115.1875	98998.2578125	318170.46875	524493.75	388628.0	739584.0	922488.0625	499704.28125	507350.0625	594923.8125	851451.6875	1263417.5	804750.0625	336550.5	730	potential bp	0.9551791701960508	
203.116172167306	1141.971659342448	0.0	0.0	0.0	0.0	142499.453125	152610.578125	334058.34375	393496.28125	550333.0625	299859.25	219444.6875	327901.96875	1143643.875	767611.25	714489.0625	145807.671875	730	fragment?	0.9534774118106486	
225.12432848381226	1142.2666829427083	79205.9921875	0.0	106218.578125	68786.8515625	228846.609375	356231.875	267109.15625	532319.9375	680208.0	362604.15625	334696.25	402747.8125	652756.8125	904961.6875	576471.6875	224837.390625	730	fragment?	0.9541238918420156	
399.20149471367233	1142.3046793619792	85418.5546875	0.0	111761.328125	65890.71875	212286.671875	341335.875	240583.90625	489291.40625	627722.75	335763.96875	330379.21875	398168.375	588439.875	824772.625	543843.0625	239422.5	730	potential bp	0.9553096273713343	
153.08481371050024	1142.5199951171876	91802.9453125	0.0	119987.2578125	64794.63671875	219531.140625	255244.59375	232037.578125	506235.5	544772.375	341057.84375	254926.40625	293079.71875	555626.5625	686337.25	430537.90625	188182.4375	730	fragment?	0.949571651357165	
171.08991690988813	1142.4514334542412	68496.625	0.0	77680.34375	0.0	137029.625	180531.453125	144511.578125	295876.53125	356015.15625	207673.78125	191160.15625	220541.71875	374320.53125	468647.8125	310482.71875	140259.203125	730	fragment?	0.9476169784633193	
226.1324293929581	1142.1925150553386	0.0	0.0	0.0	0.0	103469.1015625	166349.921875	128302.9921875	247109.078125	342150.8125	175184.609375	168743.765625	197255.78125	329847.78125	459253.96875	288119.125	116446.6328125	730	fragment?	0.9401152800949195	
428.1976037509025	1142.1683451334636	0.0	0.0	0.0	0.0	105477.546875	159385.359375	126827.2265625	247346.46875	297338.5	157856.78125	155900.515625	186587.171875	275311.59375	388351.34375	248133.921875	113372.2265625	730	potential bp	0.9440696011308854	
237.11179524610742	1139.6092878069196	96451.015625	0.0	245967.0	0.0	104371.7421875	136251.078125	118685.5390625	215738.796875	270042.09375	155046.25	136580.125	164019.28125	202254.5625	357293.0625	220959.21875	102723.34375	730	fragment?	0.9646469801001315	
290.1348898297406	1142.288330078125	0.0	0.0	0.0	0.0	81866.7578125	118224.3046875	86431.2421875	198046.96875	236800.21875	130207.15625	117987.1484375	146899.625	223126.3125	351684.78125	200249.640625	83663.890625	730	fragment?	0.9361594170374258	
152.07699757635766	1147.0242919921875	97598.109375	0.0	123941.140625	0.0	86408.265625	110530.96875	90377.203125	190476.78125	228356.0	127686.390625	114569.8828125	134568.671875	232259.0625	315754.6875	181955.1875	72562.3984375	730	fragment?	0.9468982617541438	
400.20268221767964	1142.3218217329545	0.0	0.0	0.0	0.0	0.0	105921.53125	74821.8515625	143316.484375	186855.171875	92167.09375	92154.6640625	117001.9375	178814.484375	257115.375	158485.890625	73635.5234375	730	potential bp	0.9080651681393224	
291.13156970934426	1142.3555501302083	0.0	0.0	0.0	0.0	0.0	89909.4140625	0.0	131260.40625	168856.15625	81757.65625	79689.734375	97541.2421875	148759.546875	217564.140625	138929.1875	0.0	730	fragment?|N15 isotope #1	0.90682923719572	
309.1513688309501	1142.3877766927083	0.0	0.0	0.0	0.0	0.0	64492.46875	0.0	84735.4296875	118317.4375	65421.0546875	63340.86328125	72882.5078125	120600.46875	179775.453125	107785.015625	0.0	730	fragment?	0.8840897534562286	
165.0723050728581	1142.3475189208984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116629.7109375	134784.625	87015.40625	71779.4609375	81573.1875	132067.65625	172026.140625	105107.875	0.0	730	fragment?	0.9104232753792996	
429.19265374685017	1142.2911241319443	0.0	0.0	0.0	0.0	0.0	68335.6171875	0.0	100351.3125	125021.1875	62093.37109375	64994.83984375	86237.609375	119534.2890625	169962.5	100185.8203125	0.0	730	potential bp|S34 isotope #1	0.8476913151004376	
245.10887832491446	1142.3244493272568	0.0	0.0	0.0	0.0	0.0	69055.46875	0.0	107558.9765625	132517.671875	80495.75	66319.4140625	82552.0625	125207.75	165657.171875	108845.1953125	0.0	730	fragment?	0.9125177605574987	
304.09852665644235	1051.8468627929688	2177355.25	881153.5625	2609958.0	483444.8125	420176.625	547228.6875	846261.25	532035.25	755365.9375	100015.3203125	81325.1328125	73851.9609375	540947.0	591500.5625	849019.9375	372389.21875	731	bp	0.9587160930542235	1
129.0429973937212	525.1942481994629	2298150.0	1822384.375	2604353.5	81500.90625	484276.625	1246788.125	1145064.5	1198566.25	1061151.5	1140012.625	1271413.25	1527579.125	1290034.875	1163374.875	1141594.375	167227.078125	732	bp	0.9714157430992864	1
252.04039138290722	802.3692474365234	344810.90625	428720.75	1727055.0	536851.6875	1753999.25	689169.0625	2274419.75	2603328.0	209493.671875	179372.421875	657541.9375	236070.171875	1431177.875	1884146.875	653902.5625	912987.5	733	bp	0.989517740685366	1
157.0923399761335	710.1746292114258	1448800.125	1215920.625	1784218.875	1323151.875	1163965.25	1811233.375	1917015.375	1765464.625	1428028.0	2452435.5	1459217.5	1834483.75	2358892.5	2577888.75	1714377.25	1303084.875	734	bp	0.925100077286875	1
67.0422604066973	710.1775016784668	747881.3125	635202.4375	943412.625	665414.75	543330.5	957717.3125	965217.0625	927781.6875	778943.5625	1268381.125	820030.9375	1015244.5625	1316472.375	1324352.625	875954.0625	713791.8125	734	fragment?	0.9199135078377649	
259.10618142886074	710.2716293334961	174537.953125	177704.671875	231645.609375	175341.96875	144044.109375	267158.40625	275055.40625	240245.84375	199374.78125	345934.34375	182477.328125	267121.15625	313830.78125	357013.4375	233442.1875	180696.96875	734	potential bp	0.8746115614569814	
231.11110577801242	431.85956382751465	757311.8125	1556848.625	2568365.0	1584876.375	330265.40625	762269.25	1186874.375	1144111.625	955693.625	1130636.125	888142.0625	914442.4375	1135061.625	808465.125	810733.5	954052.1875	735	bp	0.9023215362364898	1
247.10605145499875	427.5848789215088	255272.859375	1245092.875	1913104.125	1226162.875	97962.953125	613194.5	911865.6875	921528.0625	757729.5625	868248.375	707863.5	706918.375	864498.625	361907.96875	624184.5625	756517.125	735	oxidation/reduction	0.9022457310726439	
99.05047287964953	432.08046875	225118.0	433567.1875	754810.875	433981.625	0.0	225863.4375	318521.375	314272.90625	274425.1875	312561.375	240393.703125	237823.28125	341490.75	251223.875	222648.0625	260317.359375	735	fragment?	0.8517138626783392	
189.10047711419435	431.0324993133545	234346.1875	453666.40625	752496.25	459788.8125	96371.4375	377735.65625	483071.59375	371527.40625	315231.375	329137.9375	396847.09375	414986.5	384161.5625	440855.90625	383223.9375	390155.5	735	+/-COCH2	0.8978525335103152	
255.11120463713272	996.9603157043457	82560.640625	1008878.0	166556.859375	152220.21875	1510423.75	890365.5	2324081.5	2552262.0	1047552.25	1029857.3125	2437405.0	636049.3125	1239236.625	939215.5	994313.8125	1038231.9375	736	bp	0.9531359162378212	1
228.1115452831444	806.7042465209961	394939.78125	253229.40625	2549445.0	264476.3125	780849.375	287317.59375	416750.3125	318174.3125	390185.5625	914961.75	383407.09375	382640.59375	362026.5	380763.71875	456435.15625	402116.4375	737	bp	0.9343571514308583	1
240.07527476184262	809.4976806640625	728702.0625	277048.84375	1498628.375	271406.25	122194.140625	283179.28125	430922.4375	111118.6015625	598978.1875	568801.0625	769900.6875	701744.75	473596.6875	280206.46875	425426.9375	87087.25	737	potential bp	0.8887138047548616	
130.0563137437985	836.5541305541992	1841780.125	2021744.625	2364873.0	1626919.125	1752940.125	1214660.75	2176354.75	1754054.125	2545258.0	1429906.25	2212232.25	1407766.75	2442736.0	1499259.125	2356079.0	1825153.625	738	bp	0.8078556418326768	1
130.05631357898855	835.5210647583008	1848653.875	1750443.75	2240322.5	1990617.5	1752940.125	1214660.75	2176354.75	1754054.125	2545258.0	1429906.25	2212232.25	1407766.75	2442736.0	1499259.125	2356079.0	1825153.625	739	bp	0.9720445864848767	1
130.05631384951204	838.4159393310547	2094033.75	2029673.125	2083332.5	1138915.25	1752940.125	1211758.125	2176354.75	1754054.125	2545258.0	1427914.875	2123199.5	1407766.75	2442736.0	1499259.125	2356079.0	1825153.625	740	bp	0.9269173786957845	1
220.07706630816062	885.0300636291504	871961.1875	806202.5	1128286.5	798047.625	1116242.75	884088.25	1478901.125	1591188.625	1584022.625	752297.0	1307224.25	1236369.75	2545123.5	1804927.625	1893032.5	1228307.25	741	bp	0.9601367356160343	1
170.0754567472734	884.869068145752	67356.6484375	82815.234375	100793.734375	71777.40625	62886.25390625	120866.5078125	103329.4453125	109606.859375	270260.125	140567.953125	210962.765625	110106.765625	422619.46875	257159.609375	309814.09375	103071.8046875	741	fragment?	0.9037422693333269	
222.0739736485249	887.4730033874512	107566.8359375	92113.5859375	121827.8359375	80463.8125	113923.328125	79088.515625	151598.09375	141659.65625	188335.953125	183981.65625	166445.265625	149979.859375	236436.359375	163859.734375	195450.09375	112303.3828125	741	potential bp	0.939731331703528	
174.01696214020598	880.2086059570313	0.0	0.0	0.0	0.0	0.0	0.0	87997.4765625	114527.84375	81575.5390625	84448.2578125	106914.390625	92369.1015625	188301.546875	124357.578125	102670.140625	78646.0859375	741	fragment?	0.85390291407524	
74.03637725259773	807.3778762817383	407640.34375	307297.375	1181428.25	267342.03125	1553581.375	2096164.875	2545101.25	2179888.25	469231.8125	397705.1875	423918.9375	405863.40625	591603.3125	403965.3125	408075.75	355778.21875	742	bp	0.9590537387121426	1
252.04041778937454	805.2342567443848	297107.53125	424802.03125	1108623.5	526986.4375	1098445.875	604714.1875	1373013.375	1503043.25	152634.96875	178053.8125	552694.0625	117254.3203125	408663.90625	184016.015625	221401.8125	688897.0	742	potential bp	0.9456677175722156	
155.07669267182283	985.8948745727539	477365.8125	266922.6875	544036.625	239926.390625	726558.0625	398706.96875	1364685.625	807837.125	1614565.25	849127.125	1477337.625	826253.3125	2543418.75	1095897.5	2145385.75	874712.875	743	bp	0.9384125773184503	1
289.1166740282266	985.9585327148437	138044.265625	84279.6875	158574.03125	0.0	234699.671875	120333.9921875	388477.53125	229126.21875	514911.09375	240496.109375	461569.9375	255214.828125	812012.0	328887.71875	630542.125	254582.046875	743	potential bp	0.8961284749296246	
296.1376303160837	986.9679972330729	0.0	0.0	0.0	0.0	291333.78125	296928.34375	461443.625	344909.96875	240759.8125	272709.21875	295425.03125	253644.484375	499177.3125	371811.4375	448647.34375	216231.984375	743	potential bp	0.9397516797511022	
301.08027900885446	985.9215476296165	0.0	0.0	0.0	0.0	98917.140625	0.0	171012.0	103529.609375	201190.390625	104680.4453125	200354.421875	110594.6484375	325673.75	143155.484375	255780.328125	116464.609375	743	potential bp	0.8566983718390037	
199.0664593712543	986.0038350423177	0.0	0.0	0.0	0.0	0.0	0.0	142800.125	0.0	0.0	0.0	170099.875	0.0	296879.9375	117508.125	219778.515625	97304.0234375	743	CO2	0.8101964282940021	
204.09174115160178	832.8443756103516	281288.65625	275073.5625	424769.9375	293486.40625	856408.1875	1164157.875	1359693.25	668857.1875	1603653.625	463821.8125	1621448.625	1553501.5	1468453.0	2539998.0	1897518.375	719759.3125	744	bp	0.9424553919231045	1
204.0960219803	831.3465042114258	331789.28125	279619.40625	490926.875	222766.984375	781903.1875	953365.5625	1154438.5	576100.3125	1284301.5	368786.5625	725835.125	1137988.375	1254873.625	1912028.25	1515690.625	666257.875	744	centroid artefact	0.9389260584436228	
372.1833333556865	835.0089340209961	2539398.25	1526012.875	1760267.125	1339434.5	665984.4375	1157534.875	528542.0	840413.125	1149531.625	582930.875	398403.4375	553718.875	455950.28125	228934.046875	238034.671875	269857.6875	745	bp	0.9106001580752303	1
373.184775062646	834.840073805589	547719.875	343116.3125	391114.0625	298035.125	157029.71875	255716.265625	122447.7421875	196908.859375	270429.625	126207.0234375	105587.0	136264.46875	105502.171875	0.0	0.0	0.0	745	potential bp	0.8788098875579052	
183.04651832906725	807.7901802062988	1542054.0	1823590.0	2456241.5	1700013.125	2101999.0	1121063.875	2016667.875	1506564.625	2166365.75	1208210.875	1612836.0	1043783.6875	2538247.25	1454587.0	1488279.625	1701380.75	746	bp	0.9049438359062048	1
304.1347619047538	1028.0599975585938	1284154.0	956282.1875	1856610.25	1198355.25	1257685.125	1410076.875	1821307.0	2537238.25	1836918.875	1789785.125	1022528.5	1124882.875	2037130.125	1854488.75	1884678.75	1606902.0	747	bp	0.9640685704287777	1
317.1424602127041	1033.8131256103516	1550110.25	1161147.0	2195952.25	1526842.625	1767819.75	1380303.5	1901089.0	2506003.25	2152110.75	2152951.0	1196877.75	1317755.0	2290992.75	1713029.75	1495635.75	1014539.1875	747	potential bp	0.9282049346035519	
163.053278556407	1029.6462516784668	318949.1875	182683.625	423817.0625	350497.875	306232.875	317114.65625	607859.125	507968.40625	500792.46875	534953.1875	344684.96875	343260.4375	611034.0625	561002.25	550553.375	386175.65625	747	fragment?	0.8998241322283	
264.1034422939146	1033.973129272461	336958.1875	226738.875	484849.28125	302541.875	376998.21875	276767.59375	400303.5	538478.9375	479565.0	451218.96875	254833.6875	279684.5	476887.3125	367709.09375	320106.90625	203843.0625	747	acetone condisation after dehydration	0.8808795362797477	
216.06390640367917	1033.7643661499023	107314.140625	79194.3671875	167587.046875	131613.75	109586.2265625	95016.5703125	150549.421875	170662.875	159116.46875	164838.78125	93402.765625	92967.8515625	168630.421875	129921.7421875	120817.15625	91467.9609375	747	fragment?	0.888682218477921	
360.1609776890036	1413.91533203125	136371.359375	0.0	244769.875	163098.859375	494495.4375	266784.4375	1518787.875	2536474.5	381326.625	505641.25	144984.234375	172931.3125	438562.8125	248081.8125	1026631.1875	455660.4375	748	bp	0.945557424417912	1
242.11596487011255	1419.1853352864584	78723.640625	0.0	128118.015625	77064.21875	447921.65625	151135.390625	1022288.8125	2357563.75	391489.8125	514571.21875	80510.9375	165163.59375	415635.71875	148640.703125	599094.5625	481592.96875	748	fragment?	0.9428731493037223	
242.11596020818644	1419.0128609793526	0.0	0.0	122652.0703125	77064.21875	211372.34375	108591.1953125	713624.875	1100221.5	391489.8125	514571.21875	124062.2734375	165163.59375	206422.703125	116071.8984375	430220.875	184791.46875	748	fragment?	0.9359628457948993	
205.08924582508476	1417.0466552734374	66732.640625	0.0	111813.0546875	69984.8203125	184563.109375	101467.765625	541455.4375	941579.8125	194451.71875	406464.34375	109269.265625	84357.96875	181158.140625	91438.7734375	349842.5625	142289.875	748	fragment?	0.9345601473491332	
275.0832467567848	1055.04248046875	0.0	0.0	0.0	0.0	381367.28125	519493.53125	747008.0	597058.0	1233037.25	732042.1875	849850.125	1179255.5	2530059.75	2097417.75	2435224.75	614030.75	749	bp	0.9146408783530812	1
330.1503055952335	1038.7906227111816	1457296.625	616904.5625	1709952.375	2012168.875	1414297.75	1252865.0	2420164.75	1752300.625	338217.3125	294018.84375	250412.5	258884.03125	1677303.5	1615270.0	2527087.0	1036204.125	750	bp	0.9466562131222004	1
304.13470491909607	1245.2094039916992	355943.21875	270591.21875	1363442.375	991252.0	1351469.5	314816.3125	2518716.75	1630948.625	548501.6875	933433.5	237563.109375	449401.5	948265.6875	463199.9375	346480.15625	327361.3125	751	bp	0.9693591861870376	1
368.10619577179415	1245.1156311035156	256614.421875	198718.140625	990713.125	726401.3125	1029179.9375	236539.59375	1871059.5	1246845.875	388686.46875	702476.375	158063.859375	331689.71875	703568.875	351783.1875	250050.90625	237619.484375	751	potential bp	0.9674705825205596	
254.079544494556	1245.1881256103516	231835.140625	205638.28125	884264.875	682480.9375	919184.5	203273.90625	1707806.125	1074239.875	375931.78125	600060.9375	139409.859375	302032.8125	624484.0625	310188.34375	228071.671875	198988.421875	751	fragment?	0.965535514359598	
380.10619838238443	1245.0237503051758	108809.4375	88376.0234375	418032.59375	307071.5	445698.46875	114184.6796875	819946.1875	541030.1875	171768.828125	278554.90625	71947.7578125	148791.609375	306812.28125	153316.21875	108939.25	96787.3125	751	potential bp	0.9516408020588935	
408.1011822067552	1245.1487579345703	102075.984375	86546.078125	380585.0625	268417.28125	402334.9375	100750.6953125	762716.375	504012.125	147840.109375	259967.953125	72643.390625	142891.359375	284495.9375	144110.34375	99250.9453125	104747.25	751	potential bp	0.9522109086250443	
496.1355225014246	1245.0040283203125	0.0	0.0	185815.0625	125895.65625	200742.359375	0.0	384819.59375	241440.671875	79283.3046875	127601.375	0.0	59861.1484375	125862.5546875	61945.875	0.0	0.0	751	potential bp	0.9340805514418665	
228.00400185189991	1243.609992980957	112009.4375	77441.2109375	236277.25	231467.203125	190295.15625	82935.4296875	215928.078125	190220.328125	139831.953125	180152.71875	73979.828125	107237.84375	167529.28125	100248.5859375	76732.9296875	73451.65625	751	fragment?	0.9023250221480965	
317.1425362312045	1034.327491760254	217800.515625	451611.875	258541.796875	100196.9453125	1767819.75	1380303.5	1901089.0	2506003.25	2152110.75	89773.2734375	123865.8046875	94868.546875	2290992.75	1713029.75	1495635.75	1014539.1875	752	bp	0.8826553468422175	1
170.07483649852742	743.4410018920898	1824075.0	1623131.75	2494685.75	1692979.875	1946109.5	1077437.625	1078087.125	617724.5	1738086.375	1942977.875	1852455.75	1265449.5	2344136.5	1251608.75	1829754.25	1515848.875	753	bp	0.9653144748326948	1
204.07923597246128	399.79549980163574	1087614.625	1495817.125	1622638.875	1312582.875	506139.875	1073479.875	2493447.75	1607414.75	1679439.75	108168.7109375	1735028.125	1186612.5	1921566.625	1191055.375	1966060.625	1728177.625	754	bp	0.9290699776512711	1
188.0801037489386	852.9386825561523	1209708.625	1437083.125	1984247.75	1017317.25	1731687.75	991694.25	2041851.875	1642444.375	2286037.75	1355227.5	1809076.375	1179787.5	2486457.5	989160.6875	2195059.0	1532698.25	755	bp	0.9803440763211502	1
298.05471283658045	697.9158134460449	89274.8515625	75395.359375	108977.28125	78596.1015625	60711.0390625	79412.375	101257.90625	134814.484375	116420.6953125	106495.8203125	63896.4921875	2485624.5	99899.9140625	91745.6328125	66834.8984375	63132.41796875	756	bp	0.893193005460042	1
203.09745475331113	743.9815559387207	99823.265625	105149.546875	146666.1875	79197.7109375	947991.75	1003692.5	1284359.625	1344988.75	1730025.875	1375973.5	1540624.625	1304813.75	2170665.25	2485096.5	1939016.375	1542930.0	757	bp	0.9351510813389107	1
328.103619045904	923.1885604858398	594176.375	2087272.625	960254.25	2475708.25	464242.28125	417218.09375	794540.875	912887.5625	543560.5625	492569.90625	359051.875	373042.78125	926651.5625	530687.125	442398.0625	313319.15625	758	bp	0.9369406810446745	1
229.087967641412	768.3308181762695	1000587.125	1416312.75	2454954.5	1542950.625	1287350.125	376505.0625	727572.6875	799757.0	1730851.75	1086315.375	1531871.375	857720.25	2176279.5	488075.03125	1440118.375	958920.375	759	bp	0.8115619981195876	1
216.10019653312818	1343.7812576293945	317273.1875	198572.390625	958436.6875	764057.25	1667462.25	514001.5625	1890525.5	2452913.5	867302.8125	2090532.125	692824.75	605588.0625	1993905.375	1230161.875	885734.4375	790454.875	760	bp	0.9722673096222523	1
217.10827662731558	1344.2226725260416	0.0	82707.453125	534108.0625	489166.5625	1260018.875	326842.96875	1208512.0	1764438.75	462960.75	1441313.5	287189.21875	349253.5	536177.9375	895945.6875	243539.015625	426664.40625	760	hydrogen	0.9519633085764958	
148.03764557049885	1344.2112503051758	283603.9375	169147.0	527100.4375	591781.0	982851.5	432303.21875	1153353.875	1223029.125	624330.1875	1112445.125	385505.40625	480459.0	748454.0	851490.6875	392335.03125	497044.8125	760	fragment?	0.9747143409411796	
202.08451103188935	1344.2507149832588	0.0	0.0	341747.3125	306249.96875	709581.5	221300.5	767627.0	1148130.0	285009.03125	909378.75	181581.34375	215981.21875	354359.65625	567434.25	162287.796875	248826.3125	760	methylation (-H2O)	0.9516089411630201	
162.05327674861329	1344.184291294643	0.0	0.0	160684.984375	132413.421875	315713.90625	101256.8203125	342055.25	481594.8125	144155.609375	442255.5625	73871.2421875	92617.328125	160138.515625	264865.21875	73551.8828125	112188.03125	760	fragment?	0.9469702498194779	
330.25914325939624	1344.13798828125	88605.7734375	0.0	156515.25	324533.40625	354669.625	144552.5625	477622.75	371555.78125	155663.84375	360859.65625	142262.890625	172895.125	228189.484375	293499.0	135710.78125	234788.28125	760	potential bp	0.9573986663459159	
161.10558423640992	813.8073806762695	107100.5078125	89662.3125	335714.34375	117400.078125	852278.1875	324541.46875	1672847.375	1254378.25	554892.0625	1037942.0	544046.0	495070.5625	2448785.5	1119809.5	658161.625	612345.375	761	bp	0.9511698147455204	1
242.12713637232795	813.727769118089	0.0	0.0	179843.03125	0.0	454811.15625	173400.578125	775114.0	620261.5625	268207.90625	551619.625	259242.15625	274285.0	1174661.125	516883.125	321346.09375	297264.09375	761	potential bp	0.9411781959711691	
258.1345759828961	813.8088212446733	0.0	0.0	0.0	0.0	187907.46875	0.0	337951.0	247528.921875	98130.9375	204094.875	95305.2578125	96431.21875	481624.65625	208142.234375	106238.3671875	118155.3984375	761	potential bp	0.8731121873727782	
141.0974179384725	812.2948467548077	0.0	0.0	82737.140625	0.0	166749.53125	74434.4921875	298514.5625	224698.515625	92001.8515625	181565.375	116915.4921875	102950.484375	448745.53125	202737.15625	121686.1953125	79037.2265625	761	fragment?	0.9172330734531968	
130.05631659823106	827.6386260986328	2162483.25	2063735.875	2436942.25	1977412.625	1615189.125	1134774.25	2016371.75	1693455.0	2189160.25	1375526.125	2116132.25	1288220.0	2277778.0	1272856.125	2112954.25	1701279.0	762	bp	0.9701751259965016	1
277.1403169569284	1003.7394905090332	540799.375	670629.875	2426090.75	1609637.25	1146272.375	141531.296875	335692.5625	309577.15625	256862.484375	1608751.125	1585231.5	1341279.0	1709250.375	909113.75	1639744.375	1566990.875	763	bp	0.9477510550408238	1
147.05793450024314	868.528881072998	296394.0	236753.6875	444440.71875	218189.796875	371921.125	355082.9375	800274.6875	735285.5625	663022.75	2419081.5	613969.375	580099.3125	1420210.625	1037945.0625	972220.0625	570598.6875	764	bp	0.9608721752152948	1
251.100423831349	744.0156211853027	94677.0859375	100545.7109375	121976.171875	84900.0625	932817.875	959399.4375	1351301.25	1366300.0	1700574.875	1365402.25	1587630.0	1436145.25	2416678.5	2342530.0	1993377.0	1610756.125	765	bp	0.9415328003674275	1
251.05636220018167	692.9891395568848	1100346.25	840105.0	2035649.0	1197761.25	1101085.375	901058.5625	1379770.25	2414769.0	643614.0625	1107136.125	287461.09375	435981.71875	621865.0	435412.84375	307532.03125	271235.8125	766	bp	0.9272133882824329	1
210.02971198127088	693.1730690002441	536142.6875	422647.25	985388.375	579889.375	509447.15625	442547.0	659342.125	1133739.25	309226.53125	532034.5	138890.640625	206058.15625	326864.0	215240.59375	152727.078125	130138.9296875	766	2M+ACN+H	0.9328382448268754	
235.0250320170895	693.0473083496094	160283.96875	125235.3359375	299644.1875	174783.796875	160390.015625	123618.34375	196966.359375	343774.15625	0.0	163439.53125	0.0	0.0	86491.7109375	0.0	0.0	0.0	766	fragment?	0.8549094593776134	
225.05324800200515	692.8686794704861	124211.078125	90295.9609375	225641.5625	128819.1015625	116017.2734375	98614.921875	140888.84375	226195.734375	0.0	113199.8203125	0.0	0.0	0.0	0.0	0.0	0.0	766	fragment?	0.809165843818624	
187.12129243720298	533.408317565918	1587608.25	2125456.25	2175545.5	2053476.625	665852.5	1224807.0	2101697.5	1804185.875	1469268.5	1647491.0	2101652.0	1682133.5	2413840.0	1969888.125	1806344.375	1817213.25	767	bp	0.8986168411103913	1
130.05630736947094	845.5410690307617	1935236.125	454743.5625	2237451.75	1860889.25	1640458.625	1151113.0	2002712.75	1654502.125	2254949.0	1414047.25	2027086.875	1321660.0	2378755.75	1368971.625	2159273.5	1700562.625	768	bp	0.9645722464705734	1
148.03766451118065	376.3816261291504	1284350.75	1826231.5	2034687.5	1351468.875	458099.6875	1298739.375	2366762.75	1877158.875	1885837.0	1377157.0	2191452.5	1438009.75	263291.0625	214999.015625	2308738.5	117159.8671875	769	bp	0.9408152541221905	1
146.05835187659062	430.5400619506836	542989.25	578825.5625	745606.75	403402.5	818500.375	1779784.875	2230143.75	2363770.75	1692953.75	2011001.625	2216209.75	1916218.875	2226606.75	1604967.625	1196357.5	1322771.875	770	bp	0.9610605468463782	1
67.9874460036017	361.727876663208	1638835.875	2359976.75	769003.3125	829442.125	640637.5	1170357.5	516274.0	393909.125	1219011.75	723722.0	102219.9921875	615374.6875	707818.0625	292370.0625	863077.0625	1106665.0	771	bp	0.8757328224861513	1
188.08008915533966	834.2944984436035	1974015.375	1680726.375	2278221.75	1781369.0	1746512.375	1144825.0	1550563.875	1634964.5	2358578.5	1206897.375	1927475.75	991561.4375	1348379.125	1394460.375	2250727.25	1610537.125	772	bp	0.9746950660207947	1
188.08008182523562	844.8108100891113	1704385.625	1514447.0	1984247.75	1488752.0	1731687.75	1055769.75	2041851.875	1642444.375	2358578.5	1355227.5	1927475.75	1234871.5	1846594.75	1358893.75	1268447.0	1557561.0	773	bp	0.8834356847497982	1
202.104214285284	744.0855522155762	123768.890625	97789.34375	124243.265625	120894.734375	912782.625	1337078.75	1573582.625	1310338.25	1566947.625	1472539.0	1416779.0	1403297.0	2104068.5	2355650.75	1969062.625	1415648.5	774	bp	0.939316995959374	1
148.0376341005926	766.1109352111816	1260048.375	1131682.625	1506435.25	1246015.125	1560526.0	1699730.25	1985151.125	2011203.25	1695541.0	1556660.625	1781179.0	1648217.5	2354305.5	1343448.75	1837076.875	1733368.875	775	bp	0.9591371591352726	1
202.10827097271715	836.5279998779297	0.0	0.0	0.0	0.0	523216.0625	716968.8125	608285.0	1047516.8125	951441.75	959831.9375	1587309.125	828898.9375	2351455.5	1983129.25	1450261.875	730921.375	776	bp	0.9419628581681682	1
303.1507146918852	838.3212374173678	0.0	0.0	69949.71875	0.0	72538.484375	94577.8828125	115435.8203125	153132.96875	102432.7890625	115581.9453125	178138.859375	96113.265625	273867.6875	217617.09375	183681.53125	96221.109375	776	potential bp	0.8629021207195413	
148.0376324863657	805.033374786377	1511449.375	1176223.5	1765918.5	1559827.75	1101529.125	1744910.75	1396254.75	1266797.625	1804555.375	1058213.375	1811168.5	1460684.375	2168526.75	2350511.0	2065961.375	1395571.75	777	bp	0.9824563603945156	1
148.03763384140117	805.015869140625	1670869.0	1290936.875	2120111.0	1577626.0	1712989.0	1747038.875	2110802.0	2218368.0	1299012.0	1014144.6875	1349575.875	1183241.25	1776032.25	2350511.0	1509713.125	1204458.75	778	bp	0.9537422545237584	1
242.0795502380384	1002.3708076477051	569291.5	396571.21875	1177949.25	532383.6875	300532.21875	192287.703125	558926.125	492108.71875	569890.0	589192.3125	552010.25	349025.8125	1423226.75	1271781.5	2346254.0	1672694.125	779	bp	0.9429490797209691	1
